"Name","Compare","Pos","Age","Shoots","Team","GP","G","A","PTS","PTS/GP","Season Pace","82GP Pace","GWG","PPP","PPTOI","%PP","TOI","SOG","+/-","PIM","Yrs","Sal","Caphit","AAV"
"MIKHAIL VOROBYEV","","C","25","L","PHI","20","1","2","3","0.15","5","12","0","0","00:04","1.2","10:26","15","-5","6","0","0","0","0"
"CHRISTIAN DJOOS","","D","27","L","","11","1","2","3","0.27","25","22","0","1","02:11","40.3","19:06","13","3","0","0","$1.25M","$1.25M","$1.25M"
"GIVANI SMITH","","L","24","L","DET","21","2","1","3","0.14","5","12","0","0","01:20","25.6","09:41","22","-2","9","1","$0.7M","$0.71M","$0.91M"
"LUKE SCHENN","","D","32","R","VAN","25","1","2","3","0.12","5","10","0","0","00:02","0.6","12:27","31","-8","23","1","$0.7M","$0.7M","$0.7M"
"MARTIN KAUT","","R","22","R","COL","9","2","1","3","0.33","7","27","0","1","00:46","13.3","10:08","13","-1","2","1","0","$0.89M","$1.32M"
"JULIEN GAUTHIER","","R","24","R","NYR","17","0","3","3","0.18","5","14","0","0","00:04","1.3","08:17","10","1","8","1","$0.83M","$0.86M","$1.16M"
"ANDREW PEEKE","","D","24","R","CBJ","22","1","2","3","0.14","5","11","0","0","00:00","0.0","13:51","23","1","4","1","$0.93M","$0.92M","$1.49M"
"MATT TENNYSON","","D","32","R","","20","0","3","3","0.15","15","12","0","0","00:00","0.1","12:09","14","-2","6","1","$0.7M","$0.7M","$0.7M"
"DYLAN SIKURA","","L","27","L","CHI","9","1","2","3","0.33","7","27","0","0","00:00","0.0","09:54","10","1","0","1","$0.7M","$0.75M","$0.75M"
"ALEX BIEGA","","D","34","R","","49","0","3","3","0.06","8","5","0","0","00:01","0.5","16:25","55","-9","24","0","$0.7M","$0.83M","$0.83M"
"ANDREAS ENGLUND","","D","26","L","COL","24","0","3","3","0.13","5","10","0","0","00:02","0.6","10:54","10","-8","12","1","$0.7M","$0.7M","$0.7M"
"VLADIMIR SOBOTKA","","C","35","L","","16","1","2","3","0.19","18","15","0","0","00:00","0.1","14:16","23","2","4","0","$3M","$3.5M","$3.5M"
"ADAM BROOKS","","R","26","L","PHI","7","0","3","3","0.43","9","35","0","0","00:06","2.1","07:51","2","1","0","2","$0.79M","$0.76M","$0.93M"
"RUDOLFS BALCERS","","L","25","L","FLA","16","1","2","3","0.19","5","15","1","0","01:35","30.9","11:23","23","-2","0","1","$0.79M","$0.76M","$0.93M"
"ZACH SENYSHYN","","R","25","R","","4","0","2","2","0.50","43","41","0","0","00:00","0.0","08:26","1","1","0","0","$0.83M","$0.86M","$1.29M"
"BRANDON PIRRI","","C","31","L","","16","0","2","2","0.13","12","10","1","0","01:45","34.6","12:34","24","-4","8","0","$0.78M","$0.78M","$0.78M"
"TYLER GRAOVAC","","C","29","L","","8","2","0","2","0.25","23","21","0","2","00:45","13.1","06:16","5","-2","2","0","$0.7M","$0.7M","$0.7M"
"LOGAN O'CONNOR","","R","25","R","COL","16","2","0","2","0.13","4","10","1","0","00:05","1.6","08:26","15","0","2","3","$0.93M","$0.93M","$1.14M"
"MATTHEW PECA","","C","29","L","STL","14","0","2","2","0.14","4","12","0","0","00:02","0.7","10:27","7","-4","0","2","$1.3M","$1.3M","$1.3M"
"CONNOR BUNNAMAN","","C","24","L","FLA","21","1","1","2","0.10","3","8","0","0","00:02","0.6","09:17","18","7","2","1","$0.78M","$0.74M","$0.79M"
"NICK CAAMANO","","R","23","L","DAL","12","1","1","2","0.17","4","14","0","0","00:01","0.2","09:58","13","2","4","1","$0.77M","$0.74M","$0.74M"
"JOEL PERSSON","","D","28","R","","13","0","2","2","0.15","15","13","0","0","00:17","5.2","15:19","17","-1","2","0","$1M","$1M","$1M"
"FREDRIK CLAESSON","","D","29","L","","5","1","1","2","0.40","35","33","0","0","00:00","0.0","14:29","1","1","0","0","$0.7M","$0.7M","$0.7M"
"CHRISTIAN FOLIN","","D","31","R","","16","1","1","2","0.13","12","10","0","0","00:00","0.1","14:26","13","-1","13","0","$0.8M","$0.8M","$0.8M"
"JOEL HANLEY","","D","31","L","DAL","8","0","2","2","0.25","5","21","0","0","00:02","0.5","11:21","4","0","6","1","$0.7M","$0.7M","$0.7M"
"STEVEN KAMPFER","","D","33","R","DET","11","0","2","2","0.18","4","15","0","2","00:27","9.1","12:24","13","2","2","1","$0.8M","$0.8M","$0.8M"
"JEREMY LAUZON","","D","25","L","NSH","19","1","1","2","0.11","3","9","0","0","00:00","0.1","15:25","20","5","29","4","$0.78M","$0.75M","$0.87M"
"CODY GOLOUBEF","","D","32","R","","26","1","1","2","0.08","8","6","0","0","00:02","0.6","15:11","18","-3","8","0","$0.8M","$0.8M","$0.8M"
"XAVIER OUELLET","","D","28","L","PIT","12","0","2","2","0.17","4","14","0","0","00:00","0.0","13:54","8","0","4","2","$0.7M","$0.7M","$0.7M"
"SVEN BAERTSCHI","","L","29","L","","6","0","2","2","0.33","29","27","0","2","01:36","26.7","11:49","7","-2","4","0","$3.7M","$3.37M","$3.37M"
"NICK MERKLEY","","R","25","R","","4","1","1","2","0.50","43","41","0","0","00:37","16.2","11:22","8","0","2","0","$0.83M","$0.86M","$1.08M"
"MARK BARBERIO","","D","32","L","","21","0","2","2","0.10","10","8","0","0","00:06","2.2","14:06","29","3","16","0","$1.45M","$1.45M","$1.45M"
"NATHAN WALKER","","R","28","L","STL","5","1","1","2","0.40","6","33","0","0","00:00","0.0","11:08","6","-2","4","2","$0.7M","$0.7M","$0.7M"
"CONNOR CLIFTON","","D","27","R","BOS","31","2","0","2","0.06","3","5","0","0","00:05","1.5","14:25","20","4","12","1","$0.75M","$0.73M","$0.74M"
"SAM CARRICK","","R","30","R","ANA","9","1","1","2","0.22","4","18","0","0","01:17","28.2","13:46","16","-3","0","2","$0.7M","$0.7M","$0.7M"
"MICHAEL MCLEOD","","C","24","R","N.J","12","0","2","2","0.17","4","14","0","0","00:01","0.3","10:14","11","4","4","1","$0.83M","$0.86M","$1.36M"
"NICK BJUGSTAD","","R","30","R","ARI","13","1","1","2","0.15","4","13","0","0","01:15","21.2","12:14","18","3","8","1","$5M","$4.1M","$4.1M"
"JOE HICKETTS","","D","26","L","MIN","6","0","2","2","0.33","6","27","0","0","00:49","14.9","18:17","6","-5","2","1","$0.7M","$0.7M","$0.7M"
"RYAN POEHLING","","C","23","L","PIT","27","1","1","2","0.07","3","6","0","0","00:15","5.6","10:20","26","-4","4","1","$0.93M","$0.93M","$1.49M"
"TOMAS JURCO","","R","29","L","","12","0","2","2","0.17","16","14","0","0","00:15","5.2","09:59","7","1","4","0","$0.75M","$0.75M","$0.75M"
"CHARLES HUDON","","L","28","L","COL","15","1","1","2","0.13","4","11","1","0","01:04","25.7","11:32","22","-9","0","1","$0.8M","$0.8M","$0.8M"
"ADAM JOHNSON","","C","28","L","","7","1","1","2","0.29","25","23","0","0","00:00","0.0","06:42","5","-1","2","0","$0.7M","$0.7M","$0.7M"
"GERRY MAYHEW","","R","29","R","FLA","13","2","0","2","0.15","4","13","0","0","01:17","25.6","11:33","16","4","2","1","$0.7M","$0.7M","$0.7M"
"NICO STURM","","C","27","L","S.J","6","0","2","2","0.33","6","27","0","0","00:00","0.1","11:54","2","2","0","3","$0.87M","$0.87M","$0.87M"
"COLE BARDREAU","","C","28","R","NYI","10","1","1","2","0.20","5","16","1","0","00:00","0.0","08:52","10","-2","6","1","$0.7M","$0.7M","$0.7M"
"DANIEL SPRONG","","R","25","R","","8","1","1","2","0.25","23","21","0","1","01:40","37.2","14:06","17","-2","0","0","$0.75M","$0.75M","$0.75M"
"JACOB MIDDLETON","","D","26","L","MIN","10","0","2","2","0.20","5","16","0","0","00:00","0.0","10:46","9","-2","9","3","$0.77M","$0.74M","$0.74M"
"SCOTT WILSON","","C","30","L","","6","1","1","2","0.33","29","27","0","0","00:02","0.6","11:38","8","1","2","0","$1.1M","$1.05M","$1.05M"
"ALEXANDER VOLKOV","","R","24","L","","9","0","1","1","0.11","10","9","0","0","00:00","0.0","10:16","7","-6","6","0","$0.93M","$0.86M","$0.93M"
"ZACH WHITECLOUD","","D","25","R","VGK","16","0","1","1","0.06","2","5","0","0","00:00","0.0","14:19","9","3","4","6","$0.93M","$0.93M","$1.49M"
"JONATHAN DAVIDSSON","","R","25","R","","6","0","1","1","0.17","15","14","0","0","00:00","0.0","05:31","3","0","0","0","$0.79M","$0.77M","$0.85M"
"JASON ROBERTSON","","L","22","L","DAL","3","0","1","1","0.33","5","27","0","1","01:13","43.5","12:19","4","0","0","0","$0.79M","$0.8M","$0.89M"
"ANDY ANDREOFF","","L","31","L","NYI","14","0","1","1","0.07","2","6","0","0","00:01","0.1","08:32","14","-3","2","2","$0.75M","$0.75M","$0.75M"
"GAGE QUINNEY","","C","26","L","","3","0","1","1","0.33","28","27","0","0","00:00","0.0","09:43","2","-1","0","0","$0.74M","$0.72M","$0.72M"
"MIKEY ANDERSON","","D","23","L","L.A","6","1","0","1","0.17","3","14","1","0","00:00","0.0","18:09","9","4","0","0","$0.93M","$0.93M","$1.78M"
"MATHIEU OLIVIER","","R","25","R","CBJ","8","0","1","1","0.13","3","10","0","0","00:00","0.0","07:33","6","1","4","1","$0.73M","$0.73M","$0.73M"
"CORY CONACHER","","C","32","L","","4","0","1","1","0.25","22","21","0","0","00:40","11.6","11:05","5","-2","4","0","$0.7M","$0.7M","$0.7M"
"TROY BROUWER","","R","36","R","","13","1","0","1","0.08","7","6","0","0","00:02","0.7","09:28","12","1","7","0","$0.75M","$0.75M","$0.75M"
"LIAS ANDERSSON","","C","23","L","L.A","17","0","1","1","0.06","2","5","0","0","00:03","0.9","09:33","13","-8","4","1","$0.93M","$0.89M","$1.74M"
"CHRIS STEWART","","R","34","R","","16","0","1","1","0.06","6","5","0","0","00:01","0.5","07:47","5","-7","21","0","$0.75M","$0.75M","$0.75M"
"DAVID KASE","","R","25","L","PHI","6","1","0","1","0.17","3","14","1","0","00:02","1.0","09:47","5","1","0","0","$0.79M","$0.77M","$0.85M"
"MICHEAL HALEY","","L","36","L","","22","1","0","1","0.05","5","4","0","0","00:00","0.0","05:32","9","-7","50","0","$0.7M","$0.7M","$0.7M"
"MARTIN FEHERVARY","","D","22","L","WSH","6","0","1","1","0.17","3","14","0","0","00:03","0.9","15:59","7","-2","6","1","0","$0.81M","$0.89M"
"COLBY CAVE","","C","27","L","","11","1","0","1","0.09","8","7","0","0","00:00","0.2","09:39","5","-3","4","0","$0.7M","$0.68M","$0.68M"
"ANDREW LADD","","L","36","L","ARI","4","1","0","1","0.25","4","21","0","0","00:16","4.4","11:58","5","2","4","1","$5M","$5.5M","$5.5M"
"ANTHONY ANGELLO","","R","26","R","STL","8","1","0","1","0.13","2","10","0","0","00:00","0.0","05:43","5","-1","4","1","$0.93M","$0.83M","$0.93M"
"GUSTAV LINDSTROM","","D","23","R","DET","16","0","1","1","0.06","2","5","0","1","00:43","14.9","16:32","9","-6","14","1","$0.79M","$0.78M","$0.93M"
"LIAM FOUDY","","C","22","L","CBJ","2","0","1","1","0.50","7","41","0","0","00:00","0.0","14:13","3","1","0","2","$0.93M","$0.89M","$1.27M"
"EETU LUOSTARINEN","","C","23","L","FLA","8","0","1","1","0.13","3","10","0","0","00:01","0.3","09:59","9","-2","0","2","$0.84M","$0.9M","$0.93M"
"EGOR KORSHKOV","","R","26","L","FLA","1","1","0","1","1.00","14","82","0","0","00:00","0.0","10:08","1","1","0","0","$0.93M","$0.93M","$0.93M"
"JONNY BRODZINSKI","","C","29","R","NYR","3","0","1","1","0.33","5","27","0","0","00:25","8.5","07:24","5","0","0","2","$0.7M","$0.7M","$0.7M"
"KLIM KOSTIN","","C","23","L","STL","4","1","0","1","0.25","4","21","0","0","00:00","0.0","08:32","5","1","0","0","$0.93M","$0.86M","$1.08M"
"DANIEL CARR","","L","30","L","","11","1","0","1","0.09","8","7","0","0","00:10","2.7","10:20","14","-5","4","0","$0.7M","$0.7M","$0.7M"
"PONTUS ABERG","","L","28","R","","5","0","1","1","0.20","17","16","0","0","00:00","0.0","08:42","4","0","0","0","$0.7M","$0.7M","$0.7M"
"DAVID GUSTAFSSON","","C","22","L","WPG","22","1","0","1","0.05","2","4","1","0","00:01","0.2","06:09","4","-2","0","0","$0.79M","$0.82M","$0.93M"
"MIIKKA SALOMAKI","","R","29","L","","5","1","0","1","0.20","17","16","1","0","00:18","4.4","12:09","2","2","4","0","$0.75M","$0.75M","$0.75M"
"RYAN MACINNIS","","C","26","L","","10","0","1","1","0.10","9","8","0","0","00:05","2.0","09:21","13","1","0","0","$0.87M","$0.87M","$0.87M"
"CARSEN TWARYNSKI","","L","24","L","SEA","15","1","0","1","0.07","1","5","0","0","00:02","0.6","10:41","14","-2","4","0","$0.79M","$0.78M","$0.93M"
"JOEL KIVIRANTA","","L","26","L","DAL","11","1","0","1","0.09","2","7","0","0","00:01","0.3","10:39","13","-1","4","1","$0.93M","$0.93M","$0.93M"
"PETER CEHLARIK","","L","26","L","BOS","3","0","1","1","0.33","5","27","0","0","00:34","11.0","11:16","0","-1","2","0","$0.7M","$0.7M","$0.7M"
"BEN STREET","","C","35","L","","3","0","1","1","0.33","28","27","0","0","00:00","0.0","08:08","4","1","0","0","$0.75M","$0.75M","$0.75M"
"MARK FRIEDMAN","","D","26","R","PIT","6","0","1","1","0.17","3","14","0","0","00:05","1.9","13:35","2","0","2","2","$0.78M","$0.75M","$0.83M"
"TIMOTHY LILJEGREN","","D","23","R","TOR","11","0","1","1","0.09","2","7","0","0","00:00","0.0","10:18","2","-5","2","2","$0.93M","$0.86M","$1.26M"
"BUDDY ROBINSON","","R","30","R","","5","1","0","1","0.20","17","16","0","0","00:00","0.0","12:14","6","0","7","0","$0.7M","$0.7M","$0.7M"
"LEAN BERGMANN","","C","23","L","","12","0","1","1","0.08","8","7","0","0","00:02","0.6","08:16","11","-6","4","0","$0.79M","$0.84M","$0.93M"
"MAXIM LETUNOV","","C","26","L","","3","1","0","1","0.33","28","27","0","0","00:00","0.0","09:05","3","0","0","0","$0.7M","$0.7M","$0.7M"
"KIEFER SHERWOOD","","R","27","R","NSH","10","0","1","1","0.10","2","8","0","0","00:03","0.9","13:20","17","-1","6","1","$0.93M","$0.93M","$0.93M"
"CALE FLEURY","","D","23","R","SEA","41","1","0","1","0.02","1","2","0","0","00:01","0.3","14:21","45","-4","6","0","$0.79M","$0.77M","$0.88M"
"PATRICK BROWN","","C","30","R","PHI","1","1","0","1","1.00","14","82","0","0","00:00","0.0","10:04","2","0","0","1","$0.7M","$0.7M","$0.7M"
"TIM GETTINGER","","L","24","L","NYR","2","0","1","1","0.50","7","41","0","0","00:09","2.1","08:23","3","1","0","0","$0.77M","$0.73M","$0.73M"
"VITALY ABRAMOV","","L","24","L","OTT","2","1","0","1","0.50","7","41","0","0","00:00","0.0","05:47","3","0","2","0","$0.7M","$0.73M","$0.88M"
"PAUL LADUE","","D","29","R","","2","0","1","1","0.50","42","41","0","0","00:00","0.0","12:48","2","0","0","0","$0.85M","$0.83M","$0.83M"
"KYLE CAPOBIANCO","","D","24","L","WPG","9","1","0","1","0.11","2","9","0","0","00:09","2.6","14:46","10","-1","2","2","$0.73M","$0.75M","$0.89M"
"BRANDON MANNING","","D","32","L","","9","1","0","1","0.11","10","9","0","0","00:00","0.0","11:03","8","-1","17","0","$2M","$2.25M","$2.25M"
"ANTON LINDHOLM","","D","27","L","","4","0","1","1","0.25","22","21","0","0","00:00","0.0","11:47","1","1","0","0","$0.74M","$0.74M","$0.74M"
"BRIAN LASHOFF","","D","32","L","","9","0","1","1","0.11","10","9","0","0","00:00","0.0","14:33","6","1","6","0","$0.7M","$0.7M","$0.7M"
"JORDAN GROSS","","D","27","R","NSH","2","0","1","1","0.50","8","41","0","0","00:00","0.0","16:11","3","2","0","2","$0.93M","$0.93M","$1.78M"
"MASON MARCHMENT","","L","27","L","DAL","4","0","1","1","0.25","4","21","0","0","00:11","6.8","08:05","3","0","0","4","$0.79M","$0.77M","$0.93M"
"AARON NESS","","D","32","L","","24","0","1","1","0.04","4","3","0","0","00:02","0.7","12:32","11","1","0","0","$0.73M","$0.73M","$0.73M"
"NIKO MIKKOLA","","D","26","L","STL","5","0","1","1","0.20","3","16","0","0","00:00","0.0","14:22","10","3","0","1","$0.84M","$0.84M","$0.93M"
"TYLER BENSON","","L","24","L","EDM","7","0","1","1","0.14","3","12","0","0","00:24","9.9","10:23","5","-1","0","0","$0.8M","$0.81M","$0.86M"
"JANI HAKANPAA","","D","30","R","DAL","5","1","0","1","0.20","4","16","0","0","00:22","10.0","18:07","4","1","2","2","$0.85M","$0.85M","$0.85M"
"T.J. TYNAN","","C","30","R","L.A","16","0","1","1","0.06","2","5","0","0","00:32","9.4","08:28","7","-1","2","2","$0.7M","$0.7M","$0.7M"
"LUCAS CARLSSON","","D","25","L","FLA","6","0","1","1","0.17","3","14","0","0","00:16","4.4","14:08","3","3","0","1","$0.79M","$0.79M","$0.93M"
"CARL DAHLSTROM","","D","27","L","TOR","15","0","1","1","0.07","2","5","0","0","00:04","1.3","14:46","9","-4","6","1","$0.8M","$0.85M","$0.85M"
"JOEL L'ESPERANCE","","R","26","R","","3","1","0","1","0.33","28","27","0","0","01:08","13.1","07:21","2","0","2","0","$0.75M","$0.72M","$0.72M"
"NICK SEELER","","D","29","L","PHI","12","0","1","1","0.08","2","7","0","0","00:02","0.6","11:56","5","-8","15","2","$0.75M","$0.73M","$0.73M"
"GEMEL SMITH","","C","28","L","T.B","3","1","0","1","0.33","5","27","0","0","00:03","1.6","09:10","1","0","4","1","$0.7M","$0.7M","$0.7M"
"JACK STUDNICKA","","C","23","R","BOS","2","0","1","1","0.50","7","41","0","0","01:02","47.5","12:08","3","2","2","0","$0.81M","$0.77M","$0.86M"
"BRENDAN GAUNCE","","C","28","L","CBJ","1","0","1","1","1.00","13","82","0","0","00:00","0.0","09:10","0","1","2","2","$0.7M","$0.7M","$0.7M"
"CLARK BISHOP","","L","26","L","OTT","5","0","1","1","0.20","3","16","0","0","00:05","2.0","07:39","4","-2","4","1","$0.7M","$0.7M","$0.7M"
"ALAN QUINE","","C","29","L","","9","1","0","1","0.11","10","9","0","0","00:01","0.4","09:48","12","-1","4","0","$0.74M","$0.74M","$0.74M"
"J.C. BEAUDIN","","C","25","R","","22","0","1","1","0.05","5","4","0","0","00:03","1.0","08:38","18","-4","7","0","$0.78M","$0.77M","$0.82M"
"LUKAS VEJDEMO","","C","26","L","","7","1","0","1","0.14","13","12","0","0","00:02","0.5","08:01","7","0","0","0","$0.84M","$0.79M","$0.93M"
"DEREK FORBORT","","D","30","L","BOS","20","0","1","1","0.05","2","4","0","0","00:00","0.0","17:49","22","-5","4","2","$2.8M","$2.53M","$2.53M"
"GERMAN RUBTSOV","","C","24","L","","4","0","0","0","0.00","0","0","0","0","00:00","0.0","06:48","1","-1","0","0","$0.93M","$0.89M","$1.11M"
"KOLE SHERWOOD","","R","25","R","","3","0","0","0","0.00","0","0","0","0","00:00","0.0","06:38","6","0","2","0","$0.7M","$0.69M","$0.78M"
"JUSTIN BAILEY","","R","27","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","05:20","1","0","0","0","$0.75M","$0.75M","$0.75M"
"ANDREI CHIBISOV","","R","29","L","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","07:27","1","0","0","0","$0.79M","$0.79M","$0.93M"
"TOBIAS BJORNFOT","","D","21","L","L.A","3","0","0","0","0.00","0","0","0","0","00:00","0.0","12:58","0","-4","0","1","0","$0.93M","$1.08M"
"TREVOR CARRICK","","D","28","L","","3","0","0","0","0.00","0","0","0","0","00:30","10.5","05:47","1","0","5","0","$0.7M","$0.7M","$0.7M"
"TAGE THOMPSON","","C","24","R","BUF","1","0","0","0","0.00","0","0","0","0","00:00","0.0","06:59","0","0","0","1","$0.93M","$0.93M","$1.14M"
"BECK MALENSTYN","","L","24","L","WSH","3","0","0","0","0.00","0","0","0","0","00:00","0.0","09:16","4","-1","0","2","$0.78M","$0.74M","$0.77M"
"HENRIK BORGSTROM","","L","24","L","WSH","4","0","0","0","0.00","0","0","0","0","01:31","21.8","12:23","3","-2","2","1","$0.93M","$0.93M","$1.49M"
"BRETT SENEY","","L","26","L","CHI","2","0","0","0","0.00","0","0","0","0","00:00","0.0","09:56","1","-1","0","1","$0.78M","$0.76M","$0.83M"
"CHRISTOPHER WAGNER","","R","31","R","ANA","1","0","0","0","0.00","0","0","0","0","01:23","34.6","13:31","0","-1","2","0","0","0","0"
"SHELDON DRIES","","C","28","L","VAN","5","0","0","0","0.00","0","0","0","0","00:00","0.0","06:52","2","-2","0","2","$0.74M","$0.74M","$0.74M"
"GUSTAV OLOFSSON","","D","27","L","SEA","3","0","0","0","0.00","0","0","0","0","00:00","0.0","08:06","2","-4","2","1","$0.7M","$0.7M","$0.7M"
"OTTO LESKINEN","","D","25","L","MTL","5","0","0","0","0.00","0","0","0","0","00:00","0.0","10:18","2","0","0","1","$0.93M","$0.93M","$0.93M"
"JORDAN SZWARZ","","C","31","R","","3","0","0","0","0.00","0","0","0","0","00:00","0.0","04:55","2","0","2","0","$0.8M","$0.8M","$0.8M"
"AUSTIN POGANSKI","","R","26","R","SEA","1","0","0","0","0.00","0","0","0","0","00:00","0.0","05:54","0","0","0","1","$0.78M","$0.75M","$0.76M"
"LUKE JOHNSON","","C","27","R","","3","0","0","0","0.00","0","0","0","0","00:36","11.2","11:35","1","-3","0","0","$0.7M","$0.7M","$0.7M"
"JAKE BISCHOFF","","D","27","L","","4","0","0","0","0.00","0","0","0","0","00:08","2.1","15:36","6","-2","4","0","$0.7M","$0.72M","$0.72M"
"KALE CLAGUE","","D","24","L","BUF","4","0","0","0","0.00","0","0","0","0","00:13","5.7","14:34","2","-3","2","1","$0.79M","$0.76M","$0.89M"
"STEVEN FOGARTY","","R","29","R","MIN","7","0","0","0","0.00","0","0","0","0","00:00","0.0","05:53","2","-1","0","2","$0.7M","$0.7M","$0.7M"
"DALTON SMITH","","L","30","L","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","01:26","0","1","2","0","$0.7M","$0.7M","$0.7M"
"ANTHONY RICHARD","","C","25","L","MTL","1","0","0","0","0.00","0","0","0","0","00:00","0.0","04:10","2","-1","0","1","$0.7M","$0.69M","$0.69M"
"JAKE WALMAN","","D","26","L","DET","1","0","0","0","0.00","0","0","0","0","00:00","0.0","11:04","1","1","0","0","$0.93M","$0.93M","$0.93M"
"ALEXANDRE CARRIER","","D","25","R","NSH","3","0","0","0","0.00","0","0","0","0","00:00","0.0","10:47","4","2","2","1","$0.7M","$0.69M","$0.69M"
"LAWRENCE PILUT","","D","26","L","BUF","13","0","0","0","0.00","0","0","0","0","00:03","1.2","16:14","6","-4","4","1","$0.93M","$0.93M","$1.35M"
"CHASE DELEO","","C","26","L","ANA","1","0","0","0","0.00","0","0","0","0","00:44","28.0","14:59","1","0","0","2","$0.75M","$0.75M","$0.75M"
"COLTON WHITE","","D","25","L","ANA","6","0","0","0","0.00","0","0","0","0","00:00","0.0","13:59","2","-2","4","2","$0.7M","$0.73M","$0.94M"
"CAMERON HUGHES","","C","25","L","SEA","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:53","0","-1","0","2","$0.79M","$0.79M","$0.93M"
"ALEXANDER YELESIN","","D","26","R","CGY","4","0","0","0","0.00","0","0","0","0","00:00","0.0","12:30","2","0","0","0","$0.93M","$0.93M","$1.35M"
"JOONA LUOTO","","L","24","L","CBJ","16","0","0","0","0.00","0","0","0","0","00:00","0.0","06:35","9","-3","2","1","$0.78M","$0.74M","$0.76M"
"CALVIN THURKAUF","","C","25","L","CBJ","3","0","0","0","0.00","0","0","0","0","00:00","0.0","08:15","1","0","0","0","$0.7M","$0.71M","$0.71M"
"PAUL CAREY","","C","33","L","","1","0","0","0","0.00","0","0","0","0","00:31","8.6","06:22","0","-1","0","0","$0.7M","$0.7M","$0.7M"
"NIKOLAI KNYZHOV","","D","24","L","S.J","3","0","0","0","0.00","0","0","0","0","00:00","0.0","10:49","0","-1","2","1","$0.78M","$0.8M","$0.81M"
"MAX VERONNEAU","","R","26","R","S.J","4","0","0","0","0.00","0","0","0","0","00:12","3.9","08:25","3","-2","0","1","$0.93M","$0.93M","$1.35M"
"NICOLAS BEAUDIN","","D","22","L","CHI","1","0","0","0","0.00","0","0","0","0","00:00","0.0","17:01","2","1","0","1","0","$0.89M","$1.14M"
"BRANDON DAVIDSON","","D","30","L","","12","0","0","0","0.00","0","0","0","0","00:01","0.3","12:29","17","-3","0","0","$0.7M","$0.7M","$0.7M"
"MICHAEL SGARBOSSA","","C","29","L","WSH","2","0","0","0","0.00","0","0","0","0","00:00","0.0","08:07","1","0","0","1","$0.7M","$0.7M","$0.7M"
"BOO NIEVES","","C","28","L","","4","0","0","0","0.00","0","0","0","0","00:00","0.0","07:32","2","2","4","0","$0.7M","$0.7M","$0.7M"
"JEAN-SEBASTIEN DEA","","C","28","R","ARI","3","0","0","0","0.00","0","0","0","0","00:00","0.0","07:38","0","0","0","2","$0.7M","$0.7M","$0.7M"
"DERRICK POULIOT","","D","28","L","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","08:20","1","-1","2","0","$0.7M","$0.7M","$0.7M"
"MARK LETESTU","","C","37","R","","7","0","0","0","0.00","0","0","0","0","00:10","3.1","10:36","5","0","0","0","$0.7M","$0.7M","$0.7M"
"BRENNAN MENELL","","D","25","R","","5","0","0","0","0.00","0","0","0","0","01:06","19.2","13:59","4","1","2","0","$0.75M","$0.72M","$0.72M"
"BRIAN GIBBONS","","C","34","L","","15","0","0","0","0.00","0","0","0","0","00:03","1.1","09:46","9","-7","4","0","$0.73M","$0.73M","$0.73M"
"MARKO DANO","","C","27","L","","3","0","0","0","0.00","0","0","0","0","00:00","0.0","07:10","2","-1","2","0","$0.8M","$0.8M","$0.8M"
"GABRIEL CARLSSON","","D","25","L","","6","0","0","0","0.00","0","0","0","0","00:10","2.9","10:53","3","-1","2","0","$0.83M","$0.89M","$0.89M"
"EVGENY SVECHNIKOV","","R","25","L","","4","0","0","0","0.00","0","0","0","0","00:44","9.5","08:20","7","-1","2","0","$0.83M","$0.86M","$1.08M"
"WILLIAM LAGESSON","","D","26","L","","8","0","0","0","0.00","0","0","0","0","00:00","0.0","11:52","8","-4","0","0","$0.78M","$0.74M","$0.76M"
"CJ SUESS","","L","28","L","S.J","1","0","0","0","0.00","0","0","0","0","00:00","0.0","06:26","0","-1","0","1","$0.7M","$0.7M","$0.7M"
"DALTON PROUT","","D","32","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","12:49","2","0","7","0","$0.8M","$0.8M","$0.8M"
"DANIL YURTAYKIN","","L","25","R","","4","0","0","0","0.00","0","0","0","0","01:04","15.6","13:00","2","-1","0","0","$0.93M","$0.93M","$0.93M"
"KEVIN CONNAUTON","","D","32","L","PHI","4","0","0","0","0.00","0","0","0","0","00:06","2.0","15:30","4","-2","0","2","$1.5M","$1.38M","$1.38M"
"JOSH NORRIS","","C","23","L","OTT","3","0","0","0","0.00","0","0","0","0","02:48","55.3","17:55","9","2","0","6","$0.93M","$0.93M","$1.63M"
"TRENT FREDERIC","","L","24","L","BOS","2","0","0","0","0.00","0","0","0","0","00:00","0.0","06:26","1","-1","0","1","$0.93M","$0.93M","$1.14M"
"OTTO KOIVULA","","C","23","L","NYI","12","0","0","0","0.00","0","0","0","0","00:00","0.0","07:55","4","0","2","2","$0.79M","$0.79M","$0.93M"
"CHRISTIAN WOLANIN","","D","27","L","VAN","3","0","0","0","0.00","0","0","0","0","01:13","22.9","17:41","4","1","0","1","$0.8M","$0.9M","$0.9M"
