"Name","Compare","Pos","Team","GP","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS"
"BRAD RICHARDSON","","C","","17","1","3","0","4","0","18","14","9","23","41","0.06","0.18","0.00","0.24","0.00","1.06","0.82","0.53","1.35","2.41"
"JOACHIM BLICHFELD","","R","","5","1","0","-2","12","0","3","2","2","4","7","0.20","0.00","-0.40","2.40","0.00","0.60","0.40","0.40","0.80","1.40"
"CONNOR CARRICK","","D","BOS","11","1","1","-2","5","0","8","11","24","35","43","0.09","0.09","-0.18","0.45","0.00","0.73","1.00","2.18","3.18","3.91"
"SEBASTIAN AHO","","D","NYI","3","1","1","-1","2","0","4","1","2","3","7","0.33","0.33","-0.33","0.67","0.00","1.33","0.33","0.67","1.00","2.33"
"BEN HUTTON","","D","VGK","38","1","4","-13","11","0","54","44","39","83","137","0.03","0.11","-0.34","0.29","0.00","1.42","1.16","1.03","2.18","3.61"
"STEVEN FOGARTY","","R","MIN","9","1","2","2","8","0","5","4","10","14","19","0.11","0.22","0.22","0.89","0.00","0.56","0.44","1.11","1.56","2.11"
"CONNOR MACKEY","","D","CGY","6","1","2","3","20","0","4","8","0","8","12","0.17","0.33","0.50","3.33","0.00","0.67","1.33","0.00","1.33","2.00"
"LOGAN STANLEY","","D","WPG","37","1","3","13","26","0","63","49","31","80","143","0.03","0.08","0.35","0.70","0.00","1.70","1.32","0.84","2.16","3.86"
"JOSH MAHURA","","D","ANA","13","1","3","0","4","0","14","10","9","19","33","0.08","0.23","0.00","0.31","0.00","1.08","0.77","0.69","1.46","2.54"
"JACOB LARSSON","","D","OTT","46","1","6","-9","14","0","42","37","59","96","138","0.02","0.13","-0.20","0.30","0.00","0.91","0.80","1.28","2.09","3.00"
"ALEXANDRE CARRIER","","D","NSH","19","1","2","3","8","0","31","22","31","53","84","0.05","0.11","0.16","0.42","0.00","1.63","1.16","1.63","2.79","4.42"
"JUSTIN BRAUN","","D","PHI","53","1","5","0","18","0","59","78","73","151","210","0.02","0.09","0.00","0.34","0.00","1.11","1.47","1.38","2.85","3.96"
"MIKKO KOIVU","","C","CBJ","7","1","1","-2","2","0","3","10","1","11","14","0.14","0.14","-0.29","0.29","0.00","0.43","1.43","0.14","1.57","2.00"
"NATE PROSSER","","D","","6","1","1","-7","0","0","5","3","10","13","18","0.17","0.17","-1.17","0.00","0.00","0.83","0.50","1.67","2.17","3.00"
"JONNY BRODZINSKI","","C","NYR","5","1","0","0","4","0","7","4","2","6","13","0.20","0.00","0.00","0.80","0.00","1.40","0.80","0.40","1.20","2.60"
"TJ BRODIE","","D","TOR","56","1","13","23","12","3","48","34","84","118","166","0.02","0.23","0.41","0.21","0.05","0.86","0.61","1.50","2.11","2.96"
"DEREK STEPAN","","R","","20","1","5","-6","8","2","44","25","16","41","85","0.05","0.25","-0.30","0.40","0.10","2.20","1.25","0.80","2.05","4.25"
"MACKENZIE ENTWISTLE","","R","CHI","5","1","1","1","2","0","6","10","2","12","18","0.20","0.20","0.20","0.40","0.00","1.20","2.00","0.40","2.40","3.60"
"DENNIS CHOLOWSKI","","D","","16","1","2","-1","4","0","10","5","18","23","33","0.06","0.13","-0.06","0.25","0.00","0.63","0.31","1.13","1.44","2.06"
"MICHAEL DAL COLLE","","L","","26","1","3","1","4","0","19","32","9","41","60","0.04","0.12","0.04","0.15","0.00","0.73","1.23","0.35","1.58","2.31"
"JACOB DE LA ROSE","","L","","13","0","1","-2","7","0","13","22","8","30","43","0.00","0.08","-0.15","0.54","0.00","1.00","1.69","0.62","2.31","3.31"
"JAYSON MEGNA","","R","COL","7","0","2","2","0","0","12","14","3","17","29","0.00","0.29","0.29","0.00","0.00","1.71","2.00","0.43","2.43","4.14"
"DREW O'CONNOR","","L","PIT","10","0","1","-2","2","0","8","6","2","8","16","0.00","0.10","-0.20","0.20","0.00","0.80","0.60","0.20","0.80","1.60"
"JOEY KEANE","","D","CAR","1","0","0","-1","0","0","1","2","0","2","3","0.00","0.00","-1.00","0.00","0.00","1.00","2.00","0.00","2.00","3.00"
"CHRISTIAN WOLANIN","","D","VAN","18","0","3","-6","8","0","16","3","7","10","26","0.00","0.17","-0.33","0.44","0.00","0.89","0.17","0.39","0.56","1.44"
"CALEN ADDISON","","D","MIN","3","0","0","0","0","0","4","2","1","3","7","0.00","0.00","0.00","0.00","0.00","1.33","0.67","0.33","1.00","2.33"
"ERIK JOHNSON","","D","COL","4","0","1","2","2","0","5","7","5","12","17","0.00","0.25","0.50","0.50","0.00","1.25","1.75","1.25","3.00","4.25"
"OSKAR STEEN","","R","BOS","3","0","0","-1","2","0","6","11","1","12","18","0.00","0.00","-0.33","0.67","0.00","2.00","3.67","0.33","4.00","6.00"
"DOMINIC TONINATO","","C","WPG","2","0","1","0","0","0","2","4","1","5","7","0.00","0.50","0.00","0.00","0.00","1.00","2.00","0.50","2.50","3.50"
"NICOLAS MELOCHE","","D","CGY","7","0","1","1","0","0","6","5","6","11","17","0.00","0.14","0.14","0.00","0.00","0.86","0.71","0.86","1.57","2.43"
"VINNI LETTIERI","","R","BOS","5","0","0","-3","0","0","7","9","1","10","17","0.00","0.00","-0.60","0.00","0.00","1.40","1.80","0.20","2.00","3.40"
"ZACH SENYSHYN","","R","","8","0","0","-1","2","0","10","11","1","12","22","0.00","0.00","-0.13","0.25","0.00","1.25","1.38","0.13","1.50","2.75"
"COLE SMITH","","L","NSH","1","0","0","0","0","0","1","0","0","0","1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","1.00"
"OLIVER KYLINGTON","","D","CGY","8","0","1","-1","0","0","7","3","1","4","11","0.00","0.13","-0.13","0.00","0.00","0.88","0.38","0.13","0.50","1.38"
"JONAS SIEGENTHALER","","D","N.J","15","0","0","-9","4","0","7","20","17","37","44","0.00","0.00","-0.60","0.27","0.00","0.47","1.33","1.13","2.47","2.93"
"ALEX NEWHOOK","","L","COL","6","0","3","5","2","0","8","3","1","4","12","0.00","0.50","0.83","0.33","0.00","1.33","0.50","0.17","0.67","2.00"
"CARTER ROWNEY","","C","","19","0","6","-2","2","0","10","45","21","66","76","0.00","0.32","-0.11","0.11","0.00","0.53","2.37","1.11","3.47","4.00"
"MICHAEL MCCARRON","","C","NSH","6","0","0","1","16","0","3","12","0","12","15","0.00","0.00","0.17","2.67","0.00","0.50","2.00","0.00","2.00","2.50"
"DOMINIK SIMON","","L","","11","0","0","0","0","0","4","12","4","16","20","0.00","0.00","0.00","0.00","0.00","0.36","1.09","0.36","1.45","1.82"
"ZAC JONES","","D","NYR","10","0","4","-2","2","1","12","8","8","16","28","0.00","0.40","-0.20","0.20","0.10","1.20","0.80","0.80","1.60","2.80"
"KENNY AGOSTINO","","L","","1","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"NIKITA NESTEROV","","D","","38","0","4","-10","20","0","33","41","29","70","103","0.00","0.11","-0.26","0.53","0.00","0.87","1.08","0.76","1.84","2.71"
"JONAH GADJOVICH","","L","S.J","1","0","0","-1","17","0","0","1","0","1","1","0.00","0.00","-1.00","17.00","0.00","0.00","1.00","0.00","1.00","1.00"
"LUCAS CARLSSON","","D","FLA","12","0","1","1","2","0","10","6","3","9","19","0.00","0.08","0.08","0.17","0.00","0.83","0.50","0.25","0.75","1.58"
"PEYTON KREBS","","C","BUF","4","0","1","1","0","0","1","4","1","5","6","0.00","0.25","0.25","0.00","0.00","0.25","1.00","0.25","1.25","1.50"
"MARTIN FRK","","R","STL","1","0","0","-1","0","0","0","1","0","1","1","0.00","0.00","-1.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00"
"CARL GUNNARSSON","","D","","12","0","2","-2","6","0","6","9","16","25","31","0.00","0.17","-0.17","0.50","0.00","0.50","0.75","1.33","2.08","2.58"
"ALEC REGULA","","D","CHI","3","0","0","-1","0","0","1","3","3","6","7","0.00","0.00","-0.33","0.00","0.00","0.33","1.00","1.00","2.00","2.33"
"ANDY WELINSKI","","D","NYR","13","0","0","4","0","0","16","15","7","22","38","0.00","0.00","0.31","0.00","0.00","1.23","1.15","0.54","1.69","2.92"
"ANTTI SUOMELA","","C","","4","0","0","0","0","0","4","6","4","10","14","0.00","0.00","0.00","0.00","0.00","1.00","1.50","1.00","2.50","3.50"
"KOLE SHERWOOD","","R","","6","0","1","-2","7","0","7","22","0","22","29","0.00","0.17","-0.33","1.17","0.00","1.17","3.67","0.00","3.67","4.83"
"SAM LAFFERTY","","C","CHI","34","0","6","-6","25","0","33","89","11","100","133","0.00","0.18","-0.18","0.74","0.00","0.97","2.62","0.32","2.94","3.91"
"YANNICK WEBER","","D","","2","0","0","-3","0","0","1","4","0","4","5","0.00","0.00","-1.50","0.00","0.00","0.50","2.00","0.00","2.00","2.50"
"KALE CLAGUE","","D","BUF","18","0","6","-6","4","0","24","9","13","22","46","0.00","0.33","-0.33","0.22","0.00","1.33","0.50","0.72","1.22","2.56"
"HUDSON FASCHING","","R","","5","0","0","-3","0","0","7","6","1","7","14","0.00","0.00","-0.60","0.00","0.00","1.40","1.20","0.20","1.40","2.80"
"URHO VAAKANAINEN","","D","ANA","9","0","2","-3","2","0","15","3","19","22","37","0.00","0.22","-0.33","0.22","0.00","1.67","0.33","2.11","2.44","4.11"
"ALEXANDER TRUE","","C","SEA","7","0","1","1","6","0","7","4","5","9","16","0.00","0.14","0.14","0.86","0.00","1.00","0.57","0.71","1.29","2.29"
"MATT IRWIN","","D","WSH","24","0","2","-10","19","0","27","56","43","99","126","0.00","0.08","-0.42","0.79","0.00","1.13","2.33","1.79","4.13","5.25"
"QUINTON BYFIELD","","C","L.A","6","0","1","0","2","0","9","3","3","6","15","0.00","0.17","0.00","0.33","0.00","1.50","0.50","0.50","1.00","2.50"
"JORDAN GROSS","","D","NSH","7","0","3","-3","2","0","10","6","8","14","24","0.00","0.43","-0.43","0.29","0.00","1.43","0.86","1.14","2.00","3.43"
"GERRY MAYHEW","","R","FLA","4","0","1","1","0","1","5","7","4","11","16","0.00","0.25","0.25","0.00","0.25","1.25","1.75","1.00","2.75","4.00"
"MICHAEL CHAPUT","","C","","13","0","0","-7","10","0","3","19","8","27","30","0.00","0.00","-0.54","0.77","0.00","0.23","1.46","0.62","2.08","2.31"
"COLTON WHITE","","D","ANA","2","0","0","-1","0","0","3","2","0","2","5","0.00","0.00","-0.50","0.00","0.00","1.50","1.00","0.00","1.00","2.50"
"JOEL HANLEY","","D","DAL","35","0","8","6","2","0","27","40","30","70","97","0.00","0.23","0.17","0.06","0.00","0.77","1.14","0.86","2.00","2.77"
"DENNIS GILBERT","","D","CGY","3","0","0","0","5","0","0","2","1","3","3","0.00","0.00","0.00","1.67","0.00","0.00","0.67","0.33","1.00","1.00"
"TOMAS JURCO","","R","","8","0","1","0","0","0","10","4","2","6","16","0.00","0.13","0.00","0.00","0.00","1.25","0.50","0.25","0.75","2.00"
"MICHEAL HALEY","","L","","4","0","0","-1","5","0","0","10","0","10","10","0.00","0.00","-0.25","1.25","0.00","0.00","2.50","0.00","2.50","2.50"
"BRADY KEEPER","","D","VAN","1","0","0","0","0","0","0","1","0","1","1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00"
"NICK HOLDEN","","D","OTT","17","0","2","3","2","0","23","28","20","48","71","0.00","0.12","0.18","0.12","0.00","1.35","1.65","1.18","2.82","4.18"
"MICHAEL AMADIO","","C","VGK","25","0","3","-3","4","1","24","8","16","24","48","0.00","0.12","-0.12","0.16","0.04","0.96","0.32","0.64","0.96","1.92"
"AUSTIN POGANSKI","","R","SEA","5","0","0","-1","0","0","0","8","2","10","10","0.00","0.00","-0.20","0.00","0.00","0.00","1.60","0.40","2.00","2.00"
"KRIS RUSSELL","","D","","35","0","9","0","8","0","41","41","75","116","157","0.00","0.26","0.00","0.23","0.00","1.17","1.17","2.14","3.31","4.49"
"BRIAN PINHO","","C","N.J","2","0","0","-2","0","0","3","1","1","2","5","0.00","0.00","-1.00","0.00","0.00","1.50","0.50","0.50","1.00","2.50"
"TARO HIROSE","","L","DET","6","0","2","2","0","0","10","1","2","3","13","0.00","0.33","0.33","0.00","0.00","1.67","0.17","0.33","0.50","2.17"
"GUILLAUME BRISEBOIS","","D","VAN","1","0","0","0","0","0","0","0","3","3","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","3.00","3.00"
"AUSTIN CZARNIK","","R","DET","4","0","0","-1","0","0","2","2","2","4","6","0.00","0.00","-0.25","0.00","0.00","0.50","0.50","0.50","1.00","1.50"
"RASMUS SANDIN","","D","TOR","9","0","4","6","0","0","9","11","7","18","27","0.00","0.44","0.67","0.00","0.00","1.00","1.22","0.78","2.00","3.00"
"JOAKIM NYGARD","","L","","9","0","0","-2","4","0","6","4","0","4","10","0.00","0.00","-0.22","0.44","0.00","0.67","0.44","0.00","0.44","1.11"
"CLARK BISHOP","","L","OTT","13","0","3","2","4","0","16","23","8","31","47","0.00","0.23","0.15","0.31","0.00","1.23","1.77","0.62","2.38","3.62"
"MARTIN KAUT","","R","COL","5","0","0","-1","4","0","2","6","1","7","9","0.00","0.00","-0.20","0.80","0.00","0.40","1.20","0.20","1.40","1.80"
"MATT KIERSTED","","D","FLA","7","0","0","-4","2","0","6","1","10","11","17","0.00","0.00","-0.57","0.29","0.00","0.86","0.14","1.43","1.57","2.43"
"PATRICK RUSSELL","","R","","8","0","2","0","0","0","12","13","0","13","25","0.00","0.25","0.00","0.00","0.00","1.50","1.63","0.00","1.63","3.13"
"AUSTIN STRAND","","D","ANA","13","0","1","2","8","0","11","14","15","29","40","0.00","0.08","0.15","0.62","0.00","0.85","1.08","1.15","2.23","3.08"
"JOHN MOORE","","D","ANA","5","0","2","-3","2","1","8","9","6","15","23","0.00","0.40","-0.60","0.40","0.20","1.60","1.80","1.20","3.00","4.60"
"CONNOR MCMICHAEL","","L","WSH","1","0","0","0","2","0","1","0","0","0","1","0.00","0.00","0.00","2.00","0.00","1.00","0.00","0.00","0.00","1.00"
"OTTO LESKINEN","","D","MTL","1","0","0","0","0","0","0","1","0","1","1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00"
"BRINSON PASICHNUK","","D","","4","0","0","-1","2","0","3","2","3","5","8","0.00","0.00","-0.25","0.50","0.00","0.75","0.50","0.75","1.25","2.00"
"MARKUS NUTIVAARA","","D","S.J","30","0","10","1","12","0","45","35","13","48","93","0.00","0.33","0.03","0.40","0.00","1.50","1.17","0.43","1.60","3.10"
"PHILIPPE MAILLET","","C","","2","0","0","-1","0","0","1","1","0","1","2","0.00","0.00","-0.50","0.00","0.00","0.50","0.50","0.00","0.50","1.00"
"WILL BORGEN","","D","SEA","10","0","0","-4","4","0","7","30","14","44","51","0.00","0.00","-0.40","0.40","0.00","0.70","3.00","1.40","4.40","5.10"
"JOSH CURRIE","","R","","1","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SAMI NIKU","","D","","6","0","0","-3","8","0","2","0","7","7","9","0.00","0.00","-0.50","1.33","0.00","0.33","0.00","1.17","1.17","1.50"
"SIMON BENOIT","","D","ANA","6","0","0","-3","2","0","3","20","9","29","32","0.00","0.00","-0.50","0.33","0.00","0.50","3.33","1.50","4.83","5.33"
"JARRED TINORDI","","D","NYR","21","0","1","-6","11","0","30","56","30","86","116","0.00","0.05","-0.29","0.52","0.00","1.43","2.67","1.43","4.10","5.52"
"JUSTIN RICHARDS","","C","","1","0","1","1","0","0","2","2","1","3","5","0.00","1.00","1.00","0.00","0.00","2.00","2.00","1.00","3.00","5.00"
"JACKSON CATES","","C","PHI","4","0","1","-3","0","0","7","0","0","0","7","0.00","0.25","-0.75","0.00","0.00","1.75","0.00","0.00","0.00","1.75"
"ANDY ANDREOFF","","L","NYI","6","0","0","-6","9","0","2","14","1","15","17","0.00","0.00","-1.00","1.50","0.00","0.33","2.33","0.17","2.50","2.83"
"JACK AHCAN","","D","BOS","3","0","0","-3","0","0","5","2","5","7","12","0.00","0.00","-1.00","0.00","0.00","1.67","0.67","1.67","2.33","4.00"
"DYLAN DEMELO","","D","WPG","52","0","9","10","20","0","44","76","58","134","178","0.00","0.17","0.19","0.38","0.00","0.85","1.46","1.12","2.58","3.42"
"TYLER LEWINGTON","","D","","2","0","1","4","9","0","4","1","4","5","9","0.00","0.50","2.00","4.50","0.00","2.00","0.50","2.00","2.50","4.50"
"LIAM O'BRIEN","","L","ARI","12","0","3","1","40","0","6","28","2","30","36","0.00","0.25","0.08","3.33","0.00","0.50","2.33","0.17","2.50","3.00"
"JON MERRILL","","D","MIN","49","0","5","-9","16","0","41","34","70","104","145","0.00","0.10","-0.18","0.33","0.00","0.84","0.69","1.43","2.12","2.96"
"CHRISTIAN JAROS","","D","","7","0","1","-4","2","0","3","9","8","17","20","0.00","0.14","-0.57","0.29","0.00","0.43","1.29","1.14","2.43","2.86"
"WILLIAM LAGESSON","","D","","19","0","2","0","9","0","11","15","14","29","40","0.00","0.11","0.00","0.47","0.00","0.58","0.79","0.74","1.53","2.11"
"CARSEN TWARYNSKI","","L","SEA","7","0","0","-3","2","0","4","17","2","19","23","0.00","0.00","-0.43","0.29","0.00","0.57","2.43","0.29","2.71","3.29"
"ALEX BELZILE","","R","MTL","2","0","1","-1","0","0","3","2","0","2","5","0.00","0.50","-0.50","0.00","0.00","1.50","1.00","0.00","1.00","2.50"
"DRAKE RYMSHA","","C","","1","0","0","1","0","0","0","0","0","0","0","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"DMYTRO TIMASHOV","","L","","1","0","0","-2","0","0","1","2","0","2","3","0.00","0.00","-2.00","0.00","0.00","1.00","2.00","0.00","2.00","3.00"
"TANNER LACZYNSKI","","C","PHI","5","0","0","1","0","0","6","5","1","6","12","0.00","0.00","0.20","0.00","0.00","1.20","1.00","0.20","1.20","2.40"
"JACOB MIDDLETON","","D","MIN","1","0","0","-2","2","0","1","2","1","3","4","0.00","0.00","-2.00","2.00","0.00","1.00","2.00","1.00","3.00","4.00"
"JEREMY DAVIES","","D","BUF","16","0","1","3","8","0","19","11","7","18","37","0.00","0.06","0.19","0.50","0.00","1.19","0.69","0.44","1.13","2.31"
"FREDERIC ALLARD","","D","L.A","1","0","0","-2","0","0","0","0","1","1","1","0.00","0.00","-2.00","0.00","0.00","0.00","0.00","1.00","1.00","1.00"
"KOLE LIND","","R","SEA","7","0","0","-5","0","0","4","8","3","11","15","0.00","0.00","-0.71","0.00","0.00","0.57","1.14","0.43","1.57","2.14"
"LOGAN BROWN","","C","STL","1","0","0","0","2","0","0","0","0","0","0","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"KURTIS GABRIEL","","R","","11","0","0","1","55","0","4","46","10","56","60","0.00","0.00","0.09","5.00","0.00","0.36","4.18","0.91","5.09","5.45"
"KEVIN BAHL","","D","N.J","7","0","2","0","0","0","5","18","6","24","29","0.00","0.29","0.00","0.00","0.00","0.71","2.57","0.86","3.43","4.14"
"CONNOR BUNNAMAN","","C","FLA","18","0","1","-6","2","0","15","31","6","37","52","0.00","0.06","-0.33","0.11","0.00","0.83","1.72","0.33","2.06","2.89"
"TYCE THOMPSON","","R","N.J","7","0","1","-3","0","0","4","5","2","7","11","0.00","0.14","-0.43","0.00","0.00","0.57","0.71","0.29","1.00","1.57"
"CAMERON HUGHES","","C","SEA","1","0","0","-1","0","0","3","2","1","3","6","0.00","0.00","-1.00","0.00","0.00","3.00","2.00","1.00","3.00","6.00"
"LEAN BERGMANN","","C","","1","0","0","-1","4","0","1","3","1","4","5","0.00","0.00","-1.00","4.00","0.00","1.00","3.00","1.00","4.00","5.00"
"BUDDY ROBINSON","","R","","9","0","0","0","0","0","6","14","0","14","20","0.00","0.00","0.00","0.00","0.00","0.67","1.56","0.00","1.56","2.22"
"MARC MICHAELIS","","L","","15","0","0","-5","2","0","3","12","10","22","25","0.00","0.00","-0.33","0.13","0.00","0.20","0.80","0.67","1.47","1.67"
"JACOB BERNARD-DOCKER","","D","OTT","5","0","0","2","0","0","6","3","5","8","14","0.00","0.00","0.40","0.00","0.00","1.20","0.60","1.00","1.60","2.80"
"NIKLAS HJALMARSSON","","D","","41","0","5","-6","18","0","29","15","69","84","113","0.00","0.12","-0.15","0.44","0.00","0.71","0.37","1.68","2.05","2.76"
"MICHAEL SGARBOSSA","","C","WSH","5","0","2","2","0","0","4","1","2","3","7","0.00","0.40","0.40","0.00","0.00","0.80","0.20","0.40","0.60","1.40"
"KLIM KOSTIN","","C","STL","2","0","1","-1","0","0","0","9","0","9","9","0.00","0.50","-0.50","0.00","0.00","0.00","4.50","0.00","4.50","4.50"
"GARRETT PILON","","C","WSH","1","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ZACH BOGOSIAN","","D","T.B","45","0","4","7","49","0","36","67","31","98","134","0.00","0.09","0.16","1.09","0.00","0.80","1.49","0.69","2.18","2.98"
"JOSH BROWN","","D","ARI","26","0","1","-1","30","0","8","71","40","111","119","0.00","0.04","-0.04","1.15","0.00","0.31","2.73","1.54","4.27","4.58"
"ANDREW PEEKE","","D","CBJ","11","0","3","-4","4","0","5","35","15","50","55","0.00","0.27","-0.36","0.36","0.00","0.45","3.18","1.36","4.55","5.00"
"JUUSO RIIKOLA","","D","","2","0","0","0","0","0","1","5","1","6","7","0.00","0.00","0.00","0.00","0.00","0.50","2.50","0.50","3.00","3.50"
"DAVID KASE","","R","PHI","1","0","0","0","0","0","0","0","1","1","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","1.00","1.00"
"RYAN MACINNIS","","C","","16","0","0","-3","0","0","14","19","3","22","36","0.00","0.00","-0.19","0.00","0.00","0.88","1.19","0.19","1.38","2.25"
"KRISTIAN VESALAINEN","","L","WPG","12","0","1","0","0","0","5","8","5","13","18","0.00","0.08","0.00","0.00","0.00","0.42","0.67","0.42","1.08","1.50"
"DAVID FARRANCE","","D","","2","0","0","3","0","0","3","1","1","2","5","0.00","0.00","1.50","0.00","0.00","1.50","0.50","0.50","1.00","2.50"
"JAKUB ZBORIL","","D","BOS","42","0","9","0","18","2","35","63","33","96","131","0.00","0.21","0.00","0.43","0.05","0.83","1.50","0.79","2.29","3.12"
"LOUI ERIKSSON","","R","","7","0","1","-3","2","0","5","1","1","2","7","0.00","0.14","-0.43","0.29","0.00","0.71","0.14","0.14","0.29","1.00"
"CALEB JONES","","D","CHI","33","0","4","-7","6","0","23","27","35","62","85","0.00","0.12","-0.21","0.18","0.00","0.70","0.82","1.06","1.88","2.58"
"KYLE CAPOBIANCO","","D","WPG","2","0","0","-2","2","0","3","1","2","3","6","0.00","0.00","-1.00","1.00","0.00","1.50","0.50","1.00","1.50","3.00"
"JESSE YLONEN","","R","MTL","1","0","0","0","0","0","1","0","0","0","1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","1.00"
"DAVID GUSTAFSSON","","C","WPG","4","0","0","-1","0","0","1","0","0","0","1","0.00","0.00","-0.25","0.00","0.00","0.25","0.00","0.00","0.00","0.25"
"MITCHELL STEPHENS","","C","MTL","7","0","1","-5","0","0","3","8","1","9","12","0.00","0.14","-0.71","0.00","0.00","0.43","1.14","0.14","1.29","1.71"
"DREW SHORE","","C","","4","0","0","-1","2","0","3","2","0","2","5","0.00","0.00","-0.25","0.50","0.00","0.75","0.50","0.00","0.50","1.25"
"SEAN MALONE","","C","BUF","1","0","1","-1","2","0","1","0","0","0","1","0.00","1.00","-1.00","2.00","0.00","1.00","0.00","0.00","0.00","1.00"
"STEFAN NOESEN","","R","CAR","6","0","0","0","2","0","5","4","0","4","9","0.00","0.00","0.00","0.33","0.00","0.83","0.67","0.00","0.67","1.50"
"MATT BARTKOWSKI","","D","","1","0","0","-1","0","0","2","1","1","2","4","0.00","0.00","-1.00","0.00","0.00","2.00","1.00","1.00","2.00","4.00"
"MATT CALVERT","","L","","18","0","3","-2","6","0","26","12","8","20","46","0.00","0.17","-0.11","0.33","0.00","1.44","0.67","0.44","1.11","2.56"
"BEN HARPUR","","D","","34","0","7","2","17","0","33","44","29","73","106","0.00","0.21","0.06","0.50","0.00","0.97","1.29","0.85","2.15","3.12"
"TARMO REUNANEN","","D","CAR","4","0","1","1","0","0","5","4","5","9","14","0.00","0.25","0.25","0.00","0.00","1.25","1.00","1.25","2.25","3.50"
"ONDREJ KASE","","R","CAR","3","0","0","0","0","0","4","1","1","2","6","0.00","0.00","0.00","0.00","0.00","1.33","0.33","0.33","0.67","2.00"
"JOEY ANDERSON","","R","TOR","1","0","0","1","2","0","0","0","3","3","3","0.00","0.00","1.00","2.00","0.00","0.00","0.00","3.00","3.00","3.00"
"TIM GETTINGER","","L","NYR","2","0","0","-2","0","0","2","5","1","6","8","0.00","0.00","-1.00","0.00","0.00","1.00","2.50","0.50","3.00","4.00"
"DMITRY KULIKOV","","D","MIN","48","0","4","-3","28","0","51","93","49","142","193","0.00","0.08","-0.06","0.58","0.00","1.06","1.94","1.02","2.96","4.02"
"SHELDON REMPAL","","R","VGK","3","0","0","0","0","0","3","0","3","3","6","0.00","0.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00","2.00"
"TONY DEANGELO","","D","PHI","6","0","1","-6","4","1","13","3","6","9","22","0.00","0.17","-1.00","0.67","0.17","2.17","0.50","1.00","1.50","3.67"
"CAM YORK","","D","PHI","3","0","0","-1","0","0","1","1","2","3","4","0.00","0.00","-0.33","0.00","0.00","0.33","0.33","0.67","1.00","1.33"
"CONOR TIMMINS","","D","ARI","31","0","7","6","8","0","31","18","22","40","71","0.00","0.23","0.19","0.26","0.00","1.00","0.58","0.71","1.29","2.29"
"MIKKO LEHTONEN","","D","","26","0","6","-2","8","1","33","30","15","45","78","0.00","0.23","-0.08","0.31","0.04","1.27","1.15","0.58","1.73","3.00"
"VILLE HEINOLA","","D","WPG","5","0","0","-2","2","0","9","2","9","11","20","0.00","0.00","-0.40","0.40","0.00","1.80","0.40","1.80","2.20","4.00"
"MICHAEL FROLIK","","R","","8","0","0","-3","0","0","14","9","1","10","24","0.00","0.00","-0.38","0.00","0.00","1.75","1.13","0.13","1.25","3.00"
"GUSTAV LINDSTROM","","D","DET","13","0","3","1","0","0","8","14","17","31","39","0.00","0.23","0.08","0.00","0.00","0.62","1.08","1.31","2.38","3.00"
"IVAN CHEKHOVICH","","L","","4","0","1","-3","0","0","5","0","2","2","7","0.00","0.25","-0.75","0.00","0.00","1.25","0.00","0.50","0.50","1.75"
"STEVEN SANTINI","","D","STL","3","0","1","1","0","0","9","12","2","14","23","0.00","0.33","0.33","0.00","0.00","3.00","4.00","0.67","4.67","7.67"
"NICHOLAS ROBERTSON","","L","TOR","6","0","1","1","0","0","9","3","2","5","14","0.00","0.17","0.17","0.00","0.00","1.50","0.50","0.33","0.83","2.33"
"REM PITLICK","","L","MTL","10","0","2","3","4","0","11","8","1","9","20","0.00","0.20","0.30","0.40","0.00","1.10","0.80","0.10","0.90","2.00"
"VITALY ABRAMOV","","L","OTT","2","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"TIMOTHY LILJEGREN","","D","TOR","2","0","0","1","2","0","1","3","2","5","6","0.00","0.00","0.50","1.00","0.00","0.50","1.50","1.00","2.50","3.00"
"KEVIN CZUCZMAN","","D","","2","0","0","-3","0","0","2","1","2","3","5","0.00","0.00","-1.50","0.00","0.00","1.00","0.50","1.00","1.50","2.50"
