"Name","Compare","Pos","Team","GP","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS"
"JOAKIM RYAN","","D","","35","1","4","-10","10","0","54","24","46","70","124","0.03","0.11","-0.29","0.29","0.00","1.54","0.69","1.31","2.00","3.54"
"RON HAINSEY","","D","","64","1","11","10","12","0","43","51","102","153","196","0.02","0.17","0.16","0.19","0.00","0.67","0.80","1.59","2.39","3.06"
"CAMERON GAUNCE","","D","","3","1","3","2","4","0","5","5","2","7","12","0.33","1.00","0.67","1.33","0.00","1.67","1.67","0.67","2.33","4.00"
"CONNOR CARRICK","","D","BOS","29","1","5","-6","17","0","25","27","39","66","91","0.03","0.17","-0.21","0.59","0.00","0.86","0.93","1.34","2.28","3.14"
"BRAYDON COBURN","","D","","40","1","3","5","16","0","44","59","28","87","131","0.03","0.08","0.13","0.40","0.00","1.10","1.48","0.70","2.18","3.28"
"BUDDY ROBINSON","","R","","5","1","0","0","7","0","6","14","5","19","25","0.20","0.00","0.00","1.40","0.00","1.20","2.80","1.00","3.80","5.00"
"PATRICK BROWN","","C","PHI","1","1","0","0","0","0","2","6","0","6","8","1.00","0.00","0.00","0.00","0.00","2.00","6.00","0.00","6.00","8.00"
"DAVID BACKES","","R","","22","1","5","-1","22","1","34","38","8","46","80","0.05","0.23","-0.05","1.00","0.05","1.55","1.73","0.36","2.09","3.64"
"VALENTIN ZYKOV","","L","","15","1","3","-2","6","1","19","20","3","23","42","0.07","0.20","-0.13","0.40","0.07","1.27","1.33","0.20","1.53","2.80"
"CHRISTIAN DJOOS","","D","","11","1","2","3","0","1","13","2","12","14","27","0.09","0.18","0.27","0.00","0.09","1.18","0.18","1.09","1.27","2.45"
"JOEL KIVIRANTA","","L","DAL","11","1","0","-1","4","0","13","17","3","20","33","0.09","0.00","-0.09","0.36","0.00","1.18","1.55","0.27","1.82","3.00"
"JUUSO RIIKOLA","","D","","36","1","6","3","6","2","38","74","24","98","136","0.03","0.17","0.08","0.17","0.06","1.06","2.06","0.67","2.72","3.78"
"DERYK ENGELLAND","","D","","49","1","5","6","37","0","59","114","86","200","259","0.02","0.10","0.12","0.76","0.00","1.20","2.33","1.76","4.08","5.29"
"ZACH BOGOSIAN","","D","T.B","27","1","6","0","22","0","29","30","27","57","86","0.04","0.22","0.00","0.81","0.00","1.07","1.11","1.00","2.11","3.19"
"JOEL L'ESPERANCE","","R","","3","1","0","0","2","0","2","1","1","2","4","0.33","0.00","0.00","0.67","0.00","0.67","0.33","0.33","0.67","1.33"
"LUKAS VEJDEMO","","C","","7","1","0","0","0","0","7","8","3","11","18","0.14","0.00","0.00","0.00","0.00","1.00","1.14","0.43","1.57","2.57"
"KYLE CAPOBIANCO","","D","WPG","9","1","0","-1","2","0","10","14","10","24","34","0.11","0.00","-0.11","0.22","0.00","1.11","1.56","1.11","2.67","3.78"
"NICK MERKLEY","","R","","4","1","1","0","2","0","8","9","2","11","19","0.25","0.25","0.00","0.50","0.00","2.00","2.25","0.50","2.75","4.75"
"CODY CECI","","D","EDM","56","1","7","7","20","0","48","92","79","171","219","0.02","0.13","0.13","0.36","0.00","0.86","1.64","1.41","3.05","3.91"
"SCOTT HARRINGTON","","D","","39","1","7","-3","16","0","37","46","48","94","131","0.03","0.18","-0.08","0.41","0.00","0.95","1.18","1.23","2.41","3.36"
"YANNICK WEBER","","D","","41","1","2","-1","14","0","45","37","38","75","120","0.02","0.05","-0.02","0.34","0.00","1.10","0.90","0.93","1.83","2.93"
"NATHAN WALKER","","R","STL","5","1","1","-2","4","0","6","10","1","11","17","0.20","0.20","-0.40","0.80","0.00","1.20","2.00","0.20","2.20","3.40"
"BARRETT HAYTON","","C","ARI","20","1","3","2","14","0","27","14","3","17","44","0.05","0.15","0.10","0.70","0.00","1.35","0.70","0.15","0.85","2.20"
"ANTHONY ANGELLO","","R","STL","8","1","0","-1","4","0","5","13","5","18","23","0.13","0.00","-0.13","0.50","0.00","0.63","1.63","0.63","2.25","2.88"
"TREVOR VAN RIEMSDYK","","D","WSH","49","1","7","-7","10","0","58","21","37","58","116","0.02","0.14","-0.14","0.20","0.00","1.18","0.43","0.76","1.18","2.37"
"FREDRIK CLAESSON","","D","","5","1","1","1","0","0","1","5","7","12","13","0.20","0.20","0.20","0.00","0.00","0.20","1.00","1.40","2.40","2.60"
"RASMUS SANDIN","","D","TOR","28","1","7","-7","10","2","22","33","22","55","77","0.04","0.25","-0.25","0.36","0.07","0.79","1.18","0.79","1.96","2.75"
"RASMUS ASPLUND","","L","BUF","29","1","2","-4","6","0","36","20","7","27","63","0.03","0.07","-0.14","0.21","0.00","1.24","0.69","0.24","0.93","2.17"
"VILLE HEINOLA","","D","WPG","8","1","4","3","4","1","10","3","5","8","18","0.13","0.50","0.38","0.50","0.13","1.25","0.38","0.63","1.00","2.25"
"DANIEL SPRONG","","R","","8","1","1","-2","0","1","17","4","3","7","24","0.13","0.13","-0.25","0.00","0.13","2.13","0.50","0.38","0.88","3.00"
"BRENDAN PERLINI","","L","","40","1","3","-18","10","0","48","22","10","32","80","0.03","0.08","-0.45","0.25","0.00","1.20","0.55","0.25","0.80","2.00"
"MAXIM LETUNOV","","C","","3","1","0","0","0","0","3","0","1","1","4","0.33","0.00","0.00","0.00","0.00","1.00","0.00","0.33","0.33","1.33"
"LUKE SCHENN","","D","VAN","25","1","2","-8","23","0","31","83","21","104","135","0.04","0.08","-0.32","0.92","0.00","1.24","3.32","0.84","4.16","5.40"
"CALE FLEURY","","D","SEA","41","1","0","-4","6","0","45","102","45","147","192","0.02","0.00","-0.10","0.15","0.00","1.10","2.49","1.10","3.59","4.68"
"ADAM LARSSON","","D","SEA","49","1","5","0","35","0","61","112","82","194","255","0.02","0.10","0.00","0.71","0.00","1.24","2.29","1.67","3.96","5.20"
"SAM CARRICK","","R","ANA","9","1","1","-3","0","0","16","13","8","21","37","0.11","0.11","-0.33","0.00","0.00","1.78","1.44","0.89","2.33","4.11"
"DAVID GUSTAFSSON","","C","WPG","22","1","0","-2","0","0","4","5","6","11","15","0.05","0.00","-0.09","0.00","0.00","0.18","0.23","0.27","0.50","0.68"
"EGOR KORSHKOV","","R","FLA","1","1","0","1","0","0","1","1","0","1","2","1.00","0.00","1.00","0.00","0.00","1.00","1.00","0.00","1.00","2.00"
"MIKEY ANDERSON","","D","L.A","6","1","0","4","0","0","9","10","10","20","29","0.17","0.00","0.67","0.00","0.00","1.50","1.67","1.67","3.33","4.83"
"RYAN LINDGREN","","D","NYR","60","1","13","16","47","0","47","94","70","164","211","0.02","0.22","0.27","0.78","0.00","0.78","1.57","1.17","2.73","3.52"
"NICHOLAS SHORE","","C","","42","1","2","-1","8","0","38","38","13","51","89","0.02","0.05","-0.02","0.19","0.00","0.90","0.90","0.31","1.21","2.12"
"MATT TENNYSON","","D","","20","0","3","-2","6","0","14","27","18","45","59","0.00","0.15","-0.10","0.30","0.00","0.70","1.35","0.90","2.25","2.95"
"KEVIN GRAVEL","","D","NSH","3","0","0","0","0","0","2","2","3","5","7","0.00","0.00","0.00","0.00","0.00","0.67","0.67","1.00","1.67","2.33"
"BRENDAN GAUNCE","","C","CBJ","1","0","1","1","2","0","0","2","0","2","2","0.00","1.00","1.00","2.00","0.00","0.00","2.00","0.00","2.00","2.00"
"ANDREAS ENGLUND","","D","COL","24","0","3","-8","12","0","10","58","16","74","84","0.00","0.13","-0.33","0.50","0.00","0.42","2.42","0.67","3.08","3.50"
"TIMOTHY LILJEGREN","","D","TOR","11","0","1","-5","2","0","2","8","10","18","20","0.00","0.09","-0.45","0.18","0.00","0.18","0.73","0.91","1.64","1.82"
"JOSH NORRIS","","C","OTT","3","0","0","2","0","0","9","3","2","5","14","0.00","0.00","0.67","0.00","0.00","3.00","1.00","0.67","1.67","4.67"
"SAMUEL MORIN","","L","","1","0","0","-1","0","0","0","2","0","2","2","0.00","0.00","-1.00","0.00","0.00","0.00","2.00","0.00","2.00","2.00"
"TIM GETTINGER","","L","NYR","2","0","1","1","0","0","3","5","1","6","9","0.00","0.50","0.50","0.00","0.00","1.50","2.50","0.50","3.00","4.50"
"ISAC LUNDESTROM","","C","ANA","15","0","4","-2","0","1","10","5","8","13","23","0.00","0.27","-0.13","0.00","0.07","0.67","0.33","0.53","0.87","1.53"
"JORDAN GROSS","","D","NSH","2","0","1","2","0","0","3","0","1","1","4","0.00","0.50","1.00","0.00","0.00","1.50","0.00","0.50","0.50","2.00"
"GUSTAV LINDSTROM","","D","DET","16","0","1","-6","14","1","9","19","15","34","43","0.00","0.06","-0.38","0.88","0.06","0.56","1.19","0.94","2.13","2.69"
"NICOLAS BEAUDIN","","D","CHI","1","0","0","1","0","0","2","2","2","4","6","0.00","0.00","1.00","0.00","0.00","2.00","2.00","2.00","4.00","6.00"
"BOO NIEVES","","C","","4","0","0","2","4","0","2","3","2","5","7","0.00","0.00","0.50","1.00","0.00","0.50","0.75","0.50","1.25","1.75"
"BRENNAN MENELL","","D","","5","0","0","1","2","0","4","2","4","6","10","0.00","0.00","0.20","0.40","0.00","0.80","0.40","0.80","1.20","2.00"
"WILLIAM LAGESSON","","D","","8","0","0","-4","0","0","8","4","12","16","24","0.00","0.00","-0.50","0.00","0.00","1.00","0.50","1.50","2.00","3.00"
"LAWRENCE PILUT","","D","BUF","13","0","0","-4","4","0","6","10","19","29","35","0.00","0.00","-0.31","0.31","0.00","0.46","0.77","1.46","2.23","2.69"
"CHRIS STEWART","","R","","16","0","1","-7","21","0","5","35","4","39","44","0.00","0.06","-0.44","1.31","0.00","0.31","2.19","0.25","2.44","2.75"
"ANDREI CHIBISOV","","R","","2","0","0","0","0","0","1","1","1","2","3","0.00","0.00","0.00","0.00","0.00","0.50","0.50","0.50","1.00","1.50"
"DAVID SAVARD","","D","MTL","68","0","11","-3","35","2","97","129","163","292","389","0.00","0.16","-0.04","0.51","0.03","1.43","1.90","2.40","4.29","5.72"
"ZACH SENYSHYN","","R","","4","0","2","1","0","0","1","2","1","3","4","0.00","0.50","0.25","0.00","0.00","0.25","0.50","0.25","0.75","1.00"
"MARTIN FEHERVARY","","D","WSH","6","0","1","-2","6","0","7","14","2","16","23","0.00","0.17","-0.33","1.00","0.00","1.17","2.33","0.33","2.67","3.83"
"MATHIEU OLIVIER","","R","CBJ","8","0","1","1","4","0","6","17","1","18","24","0.00","0.13","0.13","0.50","0.00","0.75","2.13","0.13","2.25","3.00"
"GUSTAV OLOFSSON","","D","SEA","3","0","0","-4","2","0","2","1","6","7","9","0.00","0.00","-1.33","0.67","0.00","0.67","0.33","2.00","2.33","3.00"
"KALE CLAGUE","","D","BUF","4","0","0","-3","2","0","2","1","4","5","7","0.00","0.00","-0.75","0.50","0.00","0.50","0.25","1.00","1.25","1.75"
"HENRIK BORGSTROM","","L","WSH","4","0","0","-2","2","0","3","1","0","1","4","0.00","0.00","-0.50","0.50","0.00","0.75","0.25","0.00","0.25","1.00"
"JULIEN GAUTHIER","","R","NYR","17","0","3","1","8","0","10","15","7","22","32","0.00","0.18","0.06","0.47","0.00","0.59","0.88","0.41","1.29","1.88"
"JOSH JACOBS","","D","COL","2","0","0","1","2","0","3","3","4","7","10","0.00","0.00","0.50","1.00","0.00","1.50","1.50","2.00","3.50","5.00"
"URHO VAAKANAINEN","","D","ANA","5","0","0","2","0","0","2","8","3","11","13","0.00","0.00","0.40","0.00","0.00","0.40","1.60","0.60","2.20","2.60"
"NICK SEELER","","D","PHI","12","0","1","-8","15","0","5","19","21","40","45","0.00","0.08","-0.67","1.25","0.00","0.42","1.58","1.75","3.33","3.75"
"JACOB MIDDLETON","","D","MIN","10","0","2","-2","9","0","9","18","5","23","32","0.00","0.20","-0.20","0.90","0.00","0.90","1.80","0.50","2.30","3.20"
"ADAM BROOKS","","R","PHI","7","0","3","1","0","0","2","0","1","1","3","0.00","0.43","0.14","0.00","0.00","0.29","0.00","0.14","0.14","0.43"
"OLIVER WAHLSTROM","","R","NYI","9","0","0","-2","4","0","9","10","4","14","23","0.00","0.00","-0.22","0.44","0.00","1.00","1.11","0.44","1.56","2.56"
"KIEFER SHERWOOD","","R","NSH","10","0","1","-1","6","0","17","24","4","28","45","0.00","0.10","-0.10","0.60","0.00","1.70","2.40","0.40","2.80","4.50"
"CJ SUESS","","L","S.J","1","0","0","-1","0","0","0","1","0","1","1","0.00","0.00","-1.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00"
"OTTO KOIVULA","","C","NYI","12","0","0","0","2","0","4","12","4","16","20","0.00","0.00","0.00","0.17","0.00","0.33","1.00","0.33","1.33","1.67"
"NIKOLAY GOLDOBIN","","R","","1","0","0","0","0","0","0","1","0","1","1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00"
"DANIL YURTAYKIN","","L","","4","0","0","-1","0","0","2","3","2","5","7","0.00","0.00","-0.25","0.00","0.00","0.50","0.75","0.50","1.25","1.75"
"THOMAS DI PAULI","","C","","2","0","0","-3","10","0","2","4","1","5","7","0.00","0.00","-1.50","5.00","0.00","1.00","2.00","0.50","2.50","3.50"
"JOEL HANLEY","","D","DAL","8","0","2","0","6","0","4","3","8","11","15","0.00","0.25","0.00","0.75","0.00","0.50","0.38","1.00","1.38","1.88"
"MARK LETESTU","","C","","7","0","0","0","0","0","5","3","5","8","13","0.00","0.00","0.00","0.00","0.00","0.71","0.43","0.71","1.14","1.86"
"JASON DEMERS","","D","","50","0","11","5","25","0","53","76","70","146","199","0.00","0.22","0.10","0.50","0.00","1.06","1.52","1.40","2.92","3.98"
"CALVIN THURKAUF","","C","CBJ","3","0","0","0","0","0","1","5","0","5","6","0.00","0.00","0.00","0.00","0.00","0.33","1.67","0.00","1.67","2.00"
"PETER CEHLARIK","","L","BOS","3","0","1","-1","2","0","0","2","2","4","4","0.00","0.33","-0.33","0.67","0.00","0.00","0.67","0.67","1.33","1.33"
"NIC PETAN","","R","MIN","16","0","3","-4","4","0","19","7","4","11","30","0.00","0.19","-0.25","0.25","0.00","1.19","0.44","0.25","0.69","1.88"
"EETU LUOSTARINEN","","C","FLA","8","0","1","-2","0","0","9","9","2","11","20","0.00","0.13","-0.25","0.00","0.00","1.13","1.13","0.25","1.38","2.50"
"MICHAEL SGARBOSSA","","C","WSH","2","0","0","0","0","0","1","3","0","3","4","0.00","0.00","0.00","0.00","0.00","0.50","1.50","0.00","1.50","2.00"
"JONNY BRODZINSKI","","C","NYR","3","0","1","0","0","0","5","3","0","3","8","0.00","0.33","0.00","0.00","0.00","1.67","1.00","0.00","1.00","2.67"
"ALEXANDER VOLKOV","","R","","9","0","1","-6","6","0","7","10","2","12","19","0.00","0.11","-0.67","0.67","0.00","0.78","1.11","0.22","1.33","2.11"
"JARET ANDERSON-DOLAN","","C","L.A","4","0","0","-1","0","0","2","3","0","3","5","0.00","0.00","-0.25","0.00","0.00","0.50","0.75","0.00","0.75","1.25"
"ALEX BIEGA","","D","","49","0","3","-9","24","0","55","115","46","161","216","0.00","0.06","-0.18","0.49","0.00","1.12","2.35","0.94","3.29","4.41"
"JOHN GILMOUR","","D","","4","0","0","-2","0","0","5","3","3","6","11","0.00","0.00","-0.50","0.00","0.00","1.25","0.75","0.75","1.50","2.75"
"STEVEN SANTINI","","D","STL","2","0","0","1","2","0","1","3","0","3","4","0.00","0.00","0.50","1.00","0.00","0.50","1.50","0.00","1.50","2.00"
"ANTON WEDIN","","L","","4","0","0","1","4","0","2","5","1","6","8","0.00","0.00","0.25","1.00","0.00","0.50","1.25","0.25","1.50","2.00"
"ILYA LYUBUSHKIN","","D","BUF","51","0","4","4","18","0","41","151","53","204","245","0.00","0.08","0.08","0.35","0.00","0.80","2.96","1.04","4.00","4.80"
"CHRISTIAN WOLANIN","","D","VAN","3","0","0","1","0","0","4","0","4","4","8","0.00","0.00","0.33","0.00","0.00","1.33","0.00","1.33","1.33","2.67"
"JOE HICKETTS","","D","MIN","6","0","2","-5","2","0","6","14","13","27","33","0.00","0.33","-0.83","0.33","0.00","1.00","2.33","2.17","4.50","5.50"
"MAXIME LAJOIE","","D","CAR","6","0","0","0","0","0","3","2","3","5","8","0.00","0.00","0.00","0.00","0.00","0.50","0.33","0.50","0.83","1.33"
"LIBOR HAJEK","","D","NYR","28","0","5","-4","12","0","23","24","44","68","91","0.00","0.18","-0.14","0.43","0.00","0.82","0.86","1.57","2.43","3.25"
"ALEXANDER YELESIN","","D","CGY","4","0","0","0","0","0","2","13","0","13","15","0.00","0.00","0.00","0.00","0.00","0.50","3.25","0.00","3.25","3.75"
"EVGENY SVECHNIKOV","","R","","4","0","0","-1","2","0","7","5","1","6","13","0.00","0.00","-0.25","0.50","0.00","1.75","1.25","0.25","1.50","3.25"
"CALLE ROSEN","","D","STL","12","0","3","0","4","0","14","3","7","10","24","0.00","0.25","0.00","0.33","0.00","1.17","0.25","0.58","0.83","2.00"
"MARKO DANO","","C","","3","0","0","-1","2","0","2","5","3","8","10","0.00","0.00","-0.33","0.67","0.00","0.67","1.67","1.00","2.67","3.33"
"BEN STREET","","C","","3","0","1","1","0","0","4","3","0","3","7","0.00","0.33","0.33","0.00","0.00","1.33","1.00","0.00","1.00","2.33"
"GAGE QUINNEY","","C","","3","0","1","-1","0","0","2","2","0","2","4","0.00","0.33","-0.33","0.00","0.00","0.67","0.67","0.00","0.67","1.33"
"JONATHAN DAVIDSSON","","R","","6","0","1","0","0","0","3","5","1","6","9","0.00","0.17","0.00","0.00","0.00","0.50","0.83","0.17","1.00","1.50"
"BECK MALENSTYN","","L","WSH","3","0","0","-1","0","0","4","5","1","6","10","0.00","0.00","-0.33","0.00","0.00","1.33","1.67","0.33","2.00","3.33"
"OTTO LESKINEN","","D","MTL","5","0","0","0","0","0","2","13","1","14","16","0.00","0.00","0.00","0.00","0.00","0.40","2.60","0.20","2.80","3.20"
"BRANDON PIRRI","","C","","16","0","2","-4","8","0","24","16","5","21","45","0.00","0.13","-0.25","0.50","0.00","1.50","1.00","0.31","1.31","2.81"
"TREVOR CARRICK","","D","","3","0","0","0","5","0","1","1","0","1","2","0.00","0.00","0.00","1.67","0.00","0.33","0.33","0.00","0.33","0.67"
"TYLER BENSON","","L","EDM","7","0","1","-1","0","0","5","3","1","4","9","0.00","0.14","-0.14","0.00","0.00","0.71","0.43","0.14","0.57","1.29"
"JAYSON MEGNA","","R","COL","8","0","0","-1","2","0","4","10","5","15","19","0.00","0.00","-0.13","0.25","0.00","0.50","1.25","0.63","1.88","2.38"
"JONATHAN ERICSSON","","D","","18","0","0","-12","4","0","16","24","14","38","54","0.00","0.00","-0.67","0.22","0.00","0.89","1.33","0.78","2.11","3.00"
"JACK STUDNICKA","","C","BOS","2","0","1","2","2","0","3","2","0","2","5","0.00","0.50","1.00","1.00","0.00","1.50","1.00","0.00","1.00","2.50"
"LUKAS RADIL","","C","","14","0","0","-3","8","0","12","16","2","18","30","0.00","0.00","-0.21","0.57","0.00","0.86","1.14","0.14","1.29","2.14"
"JOACHIM BLICHFELD","","R","","3","0","0","-2","2","0","3","3","4","7","10","0.00","0.00","-0.67","0.67","0.00","1.00","1.00","1.33","2.33","3.33"
"KEEGAN KOLESAR","","R","VGK","1","0","0","0","0","0","1","2","0","2","3","0.00","0.00","0.00","0.00","0.00","1.00","2.00","0.00","2.00","3.00"
"PAUL LADUE","","D","","2","0","1","0","0","0","2","2","3","5","7","0.00","0.50","0.00","0.00","0.00","1.00","1.00","1.50","2.50","3.50"
"ROMAN POLAK","","D","","41","0","4","-6","24","0","34","104","94","198","232","0.00","0.10","-0.15","0.59","0.00","0.83","2.54","2.29","4.83","5.66"
"BRIAN LASHOFF","","D","","9","0","1","1","6","0","6","16","7","23","29","0.00","0.11","0.11","0.67","0.00","0.67","1.78","0.78","2.56","3.22"
"COLTON WHITE","","D","ANA","6","0","0","-2","4","0","2","3","4","7","9","0.00","0.00","-0.33","0.67","0.00","0.33","0.50","0.67","1.17","1.50"
"NIKOLAI KNYZHOV","","D","S.J","3","0","0","-1","2","0","0","4","4","8","8","0.00","0.00","-0.33","0.67","0.00","0.00","1.33","1.33","2.67","2.67"
"CHRISTIAN JAROS","","D","","13","0","3","-2","6","0","5","14","12","26","31","0.00","0.23","-0.15","0.46","0.00","0.38","1.08","0.92","2.00","2.38"
"JOEL PERSSON","","D","","13","0","2","-1","2","0","17","6","10","16","33","0.00","0.15","-0.08","0.15","0.00","1.31","0.46","0.77","1.23","2.54"
"LIAS ANDERSSON","","C","L.A","17","0","1","-8","4","0","13","20","8","28","41","0.00","0.06","-0.47","0.24","0.00","0.76","1.18","0.47","1.65","2.41"
"JASON ROBERTSON","","L","DAL","3","0","1","0","0","1","4","1","0","1","5","0.00","0.33","0.00","0.00","0.33","1.33","0.33","0.00","0.33","1.67"
"KOLE SHERWOOD","","R","","3","0","0","0","2","0","6","10","1","11","17","0.00","0.00","0.00","0.67","0.00","2.00","3.33","0.33","3.67","5.67"
"TAGE THOMPSON","","C","BUF","1","0","0","0","0","0","0","2","0","2","2","0.00","0.00","0.00","0.00","0.00","0.00","2.00","0.00","2.00","2.00"
"DAN HAMHUIS","","D","","60","0","8","6","35","0","44","64","53","117","161","0.00","0.13","0.10","0.58","0.00","0.73","1.07","0.88","1.95","2.68"
"SHELDON DRIES","","C","VAN","5","0","0","-2","0","0","2","16","2","18","20","0.00","0.00","-0.40","0.00","0.00","0.40","3.20","0.40","3.60","4.00"
"TOBIAS BJORNFOT","","D","L.A","3","0","0","-4","0","0","0","0","0","0","0","0.00","0.00","-1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"LUKE JOHNSON","","C","","3","0","0","-3","0","0","1","6","0","6","7","0.00","0.00","-1.00","0.00","0.00","0.33","2.00","0.00","2.00","2.33"
"ALEXANDRE CARRIER","","D","NSH","3","0","0","2","2","0","4","3","0","3","7","0.00","0.00","0.67","0.67","0.00","1.33","1.00","0.00","1.00","2.33"
"COLIN WILSON","","C","","9","0","4","6","0","0","12","8","2","10","22","0.00","0.44","0.67","0.00","0.00","1.33","0.89","0.22","1.11","2.44"
"ANTON BLIDH","","L","","7","0","0","-1","0","0","9","20","5","25","34","0.00","0.00","-0.14","0.00","0.00","1.29","2.86","0.71","3.57","4.86"
"LUCAS CARLSSON","","D","FLA","6","0","1","3","0","0","3","11","6","17","20","0.00","0.17","0.50","0.00","0.00","0.50","1.83","1.00","2.83","3.33"
"T.J. TYNAN","","C","L.A","16","0","1","-1","2","0","7","7","3","10","17","0.00","0.06","-0.06","0.13","0.00","0.44","0.44","0.19","0.63","1.06"
"TREVOR DALEY","","D","","43","0","7","-22","20","2","37","9","44","53","90","0.00","0.16","-0.51","0.47","0.05","0.86","0.21","1.02","1.23","2.09"
"CARL DAHLSTROM","","D","TOR","15","0","1","-4","6","0","9","5","13","18","27","0.00","0.07","-0.27","0.40","0.00","0.60","0.33","0.87","1.20","1.80"
"JOHN QUENNEVILLE","","C","","9","0","0","-1","0","0","14","21","3","24","38","0.00","0.00","-0.11","0.00","0.00","1.56","2.33","0.33","2.67","4.22"
"XAVIER OUELLET","","D","PIT","12","0","2","0","4","0","8","24","15","39","47","0.00","0.17","0.00","0.33","0.00","0.67","2.00","1.25","3.25","3.92"
"TRENT FREDERIC","","L","BOS","2","0","0","-1","0","0","1","8","0","8","9","0.00","0.00","-0.50","0.00","0.00","0.50","4.00","0.00","4.00","4.50"
"RHETT GARDNER","","C","DAL","8","0","0","0","2","0","8","8","2","10","18","0.00","0.00","0.00","0.25","0.00","1.00","1.00","0.25","1.25","2.25"
"DALTON PROUT","","D","","2","0","0","0","7","0","2","3","3","6","8","0.00","0.00","0.00","3.50","0.00","1.00","1.50","1.50","3.00","4.00"
"MICHAEL MCLEOD","","C","N.J","12","0","2","4","4","0","11","19","6","25","36","0.00","0.17","0.33","0.33","0.00","0.92","1.58","0.50","2.08","3.00"
"MATT IRWIN","","D","WSH","36","0","3","-15","15","0","58","80","54","134","192","0.00","0.08","-0.42","0.42","0.00","1.61","2.22","1.50","3.72","5.33"
"MASON MARCHMENT","","L","DAL","4","0","1","0","0","0","3","3","0","3","6","0.00","0.25","0.00","0.00","0.00","0.75","0.75","0.00","0.75","1.50"
"GREG PATERYN","","D","","20","0","3","1","6","0","22","25","30","55","77","0.00","0.15","0.05","0.30","0.00","1.10","1.25","1.50","2.75","3.85"
"BRIAN GIBBONS","","C","","15","0","0","-7","4","0","9","7","9","16","25","0.00","0.00","-0.47","0.27","0.00","0.60","0.47","0.60","1.07","1.67"
"ERIK BRANNSTROM","","D","OTT","31","0","4","-9","16","1","38","15","36","51","89","0.00","0.13","-0.29","0.52","0.03","1.23","0.48","1.16","1.65","2.87"
"BRANDON DAVIDSON","","D","","12","0","0","-3","0","0","17","24","20","44","61","0.00","0.00","-0.25","0.00","0.00","1.42","2.00","1.67","3.67","5.08"
"DANNY DEKEYSER","","D","","8","0","4","0","4","0","12","6","18","24","36","0.00","0.50","0.00","0.50","0.00","1.50","0.75","2.25","3.00","4.50"
"RYAN MACINNIS","","C","","10","0","1","1","0","0","13","8","3","11","24","0.00","0.10","0.10","0.00","0.00","1.30","0.80","0.30","1.10","2.40"
"KRIS RUSSELL","","D","","55","0","9","0","14","0","45","71","101","172","217","0.00","0.16","0.00","0.25","0.00","0.82","1.29","1.84","3.13","3.95"
"BRETT SENEY","","L","CHI","2","0","0","-1","0","0","1","2","0","2","3","0.00","0.00","-0.50","0.00","0.00","0.50","1.00","0.00","1.00","1.50"
"PATRICK RUSSELL","","R","","45","0","5","-11","12","0","58","64","25","89","147","0.00","0.11","-0.24","0.27","0.00","1.29","1.42","0.56","1.98","3.27"
"AUSTIN POGANSKI","","R","SEA","1","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SAMI NIKU","","D","","17","0","5","-2","12","0","27","16","19","35","62","0.00","0.29","-0.12","0.71","0.00","1.59","0.94","1.12","2.06","3.65"
"DALTON SMITH","","L","","1","0","0","1","2","0","0","0","0","0","0","0.00","0.00","1.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"J.C. BEAUDIN","","C","","22","0","1","-4","7","0","18","51","11","62","80","0.00","0.05","-0.18","0.32","0.00","0.82","2.32","0.50","2.82","3.64"
"ASHTON SAUTNER","","D","WPG","1","0","0","0","0","0","1","0","0","0","1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","1.00"
"CLARK BISHOP","","L","OTT","5","0","1","-2","4","0","4","5","0","5","9","0.00","0.20","-0.40","0.80","0.00","0.80","1.00","0.00","1.00","1.80"
"NICO STURM","","C","S.J","6","0","2","2","0","0","2","6","5","11","13","0.00","0.33","0.33","0.00","0.00","0.33","1.00","0.83","1.83","2.17"
"DRYDEN HUNT","","L","NYR","21","0","4","0","24","0","33","37","7","44","77","0.00","0.19","0.00","1.14","0.00","1.57","1.76","0.33","2.10","3.67"
"CONOR TIMMINS","","D","ARI","2","0","0","2","0","0","1","0","0","0","1","0.00","0.00","1.00","0.00","0.00","0.50","0.00","0.00","0.00","0.50"
"DEREK FORBORT","","D","BOS","20","0","1","-5","4","0","22","35","30","65","87","0.00","0.05","-0.25","0.20","0.00","1.10","1.75","1.50","3.25","4.35"
"MARK BARBERIO","","D","","21","0","2","3","16","0","29","13","19","32","61","0.00","0.10","0.14","0.76","0.00","1.38","0.62","0.90","1.52","2.90"
"AARON NESS","","D","","24","0","1","1","0","0","11","17","20","37","48","0.00","0.04","0.04","0.00","0.00","0.46","0.71","0.83","1.54","2.00"
