"Name","Compare","Pos","Age","Team","GP","PPG","PPA","PPP","PP SOG","%PP","PPTOI/G","TOI","PPTOI","PPP/60PPMIN","PP IPP"
"BRANDON TANEV","","L","31","SEA","82","0","0","0","0","1.2","00:04","14:13","004:57","0.0","0"
"AUSTIN STRAND","","D","26","","5","0","0","0","0","0.3","00:01","12:24","000:04","0.0","0"
"DYLAN MCILRATH","","D","31","WSH","6","0","0","0","0","0.0","00:00","11:41","000:00","0.0","0"
"MARK BOROWIECKI","","D","34","","4","0","0","0","0","0.0","00:00","09:56","000:00","0.0","0"
"JACOB LARSSON","","D","26","OTT","7","0","0","0","0","0.0","00:00","11:59","000:00","0.0","0"
"RADKO GUDAS","","D","33","ANA","72","0","0","0","1","2.9","00:10","17:22","012:21","0.0","0"
"TEDDY BLUEGER","","C","29","VAN","63","0","0","0","0","1.6","00:05","12:55","005:01","0.0","0"
"DAKOTA MERMIS","","D","29","MIN","2","0","0","0","0","0.0","00:00","14:28","000:00","0.0","0"
"NICK LEDDY","","D","32","STL","78","0","0","0","2","8.7","00:26","21:07","033:37","0.0","0"
"TANNER JEANNOT","","R","26","T.B","76","0","0","0","5","8.4","00:25","14:15","032:09","0.0","0"
"MARC STAAL","","D","36","PHI","82","0","0","0","0","0.8","00:03","18:12","003:52","0.0","0"
"DAVID GUST","","R","29","CHI","4","0","0","0","0","24.7","01:15","14:12","004:58","0.0","0"
"PATRICK BROWN","","R","31","BOS","61","0","0","0","1","1.2","00:04","11:23","003:45","0.0","0"
"JORDAN STAAL","","C","34","CAR","81","0","0","0","1","4.9","00:15","16:16","020:22","0.0","0"
"NILS AMAN","","C","23","VAN","68","0","0","0","0","1.5","00:05","12:42","005:25","0.0","0"
"ZACH BOGOSIAN","","D","33","T.B","46","0","0","0","0","0.2","00:01","14:59","000:31","0.0","0"
"CASEY CIZIKAS","","C","32","NYI","81","0","0","0","0","2.2","00:06","14:32","008:14","0.0","0"
"FREDERIC ALLARD","","D","25","","3","0","0","0","0","0.0","00:00","13:51","000:00","0.0","0"
"WARREN FOEGELE","","L","27","EDM","67","0","0","0","2","9.6","00:28","12:42","031:02","0.0","0"
"SCOTT MAYFIELD","","D","30","NYI","82","0","0","0","0","0.9","00:03","21:02","003:34","0.0","0"
"JUSTIN DANFORTH","","L","30","CBJ","6","0","0","0","1","50.2","01:52","13:23","011:11","0.0","0"
"BOKONDJI IMAMA","","L","27","OTT","5","0","0","0","0","0.0","00:00","07:29","000:00","0.0","0"
"COLTON WHITE","","D","26","ANA","46","0","0","0","0","1.5","00:04","14:32","002:47","0.0","0"
"SCOTT HARRINGTON","","D","30","","45","0","0","0","0","1.4","00:04","16:26","002:45","0.0","0"
"OSKAR OLAUSSON","","R","20","COL","1","0","0","0","0","0.0","00:00","07:02","000:00","0.0","0"
"SIMON EDVINSSON","","D","20","DET","9","0","0","0","0","1.4","00:03","17:04","000:28","0.0","0"
"NOAH JUULSEN","","D","26","VAN","12","0","0","0","0","0.0","00:00","14:58","000:00","0.0","0"
"ROBIN SALO","","D","24","NYI","11","0","0","0","0","14.0","00:41","11:11","007:31","0.0","0"
"MATHIEU OLIVIER","","R","26","CBJ","66","0","0","0","0","0.2","00:01","11:38","000:41","0.0","0"
"NIKITA NESTERENKO","","L","21","ANA","9","0","0","0","0","8.8","00:28","13:17","004:16","0.0","0"
"LUKE SCHENN","","D","33","NSH","70","0","0","0","0","1.1","00:03","16:21","004:01","0.0","0"
"ALEX BARRE-BOULET","","L","26","T.B","1","0","0","0","0","0.0","00:00","10:01","000:00","0.0","0"
"RADEK FAKSA","","C","29","DAL","81","0","0","0","3","4.9","00:15","13:43","019:42","0.0","0"
"SEAN FARRELL","","L","21","MTL","6","0","0","0","1","35.9","01:14","13:52","007:26","0.0","0"
"TYLER MYERS","","D","33","VAN","78","0","0","0","3","3.9","00:13","20:54","016:45","0.0","0"
"JOSH BROWN","","D","29","ARI","68","0","0","0","0","0.5","00:01","15:46","001:36","0.0","0"
"JEREMY LAUZON","","D","26","NSH","67","0","0","0","0","0.8","00:02","16:51","002:30","0.0","0"
"LIAS ANDERSSON","","L","24","MTL","1","0","0","0","0","0.0","00:00","08:37","000:00","0.0","0"
"AUSTIN WAGNER","","L","26","","7","0","0","0","0","0.6","00:01","12:08","000:07","0.0","0"
"NICK PERBIX","","D","25","T.B","69","0","0","0","1","3.8","00:12","15:24","013:48","0.0","0"
"JEAN-LUC FOUDY","","R","21","COL","9","0","0","0","0","13.6","00:46","10:02","006:50","0.0","0"
"ESA LINDELL","","D","29","DAL","82","0","0","0","1","0.7","00:02","19:55","003:02","0.0","0"
"KYLE CRISCUOLO","","R","31","N.J","1","0","0","0","0","7.7","00:51","13:14","000:51","0.0","0"
"MATT KIERSTED","","D","25","FLA","20","0","0","0","0","0.0","00:00","09:51","000:00","0.0","0"
"DYSIN MAYO","","D","27","VGK","15","0","0","0","0","1.1","00:04","11:42","000:58","0.0","0"
"COLE BARDREAU","","C","30","","1","0","0","0","0","0.0","00:00","06:37","000:00","0.0","0"
"NICK ABRUZZESE","","L","24","TOR","2","0","0","0","0","14.1","00:47","08:59","001:34","0.0","0"
"AXEL JONSSON-FJALLBY","","L","25","WPG","50","0","0","0","0","1.0","00:03","10:27","002:26","0.0","0"
"RYAN LINDGREN","","D","25","NYR","63","0","0","0","0","0.6","00:02","18:50","001:46","0.0","0"
"MICHAEL MCCARRON","","R","28","NSH","32","0","0","0","0","1.0","00:03","10:33","001:36","0.0","0"
"DAVID SAVARD","","D","32","MTL","62","0","0","0","0","3.1","00:09","22:23","009:12","0.0","0"
"RONNIE ATTARD","","D","24","PHI","2","0","0","0","2","37.7","01:53","16:45","003:46","0.0","0"
"JACK STUDNICKA","","C","24","VAN","48","0","0","0","0","2.7","00:10","10:36","007:37","0.0","0"
"JOSH ARCHIBALD","","R","30","T.B","62","0","0","0","0","1.0","00:04","09:59","003:42","0.0","0"
"BRADEN SCHNEIDER","","D","21","NYR","81","0","0","0","1","1.1","00:03","15:43","004:16","0.0","0"
"ZAC DALPE","","R","33","FLA","14","0","0","0","0","1.6","00:05","08:24","001:08","0.0","0"
"CONNOR DEWAR","","C","24","MIN","81","0","0","0","0","1.5","00:04","10:58","005:50","0.0","0"
"JASON DEMERS","","D","35","","1","0","0","0","0","0.0","00:00","10:44","000:00","0.0","0"
"JOE SNIVELY","","L","27","WSH","12","0","0","0","0","1.9","00:06","12:36","001:11","0.0","0"
"JONAS RONDBJERG","","C","24","VGK","13","0","0","0","0","0.2","00:00","10:10","000:06","0.0","0"
"TRISTEN ROBINS","","C","21","S.J","3","0","0","0","0","16.2","01:00","13:43","002:59","0.0","0"
"CONNOR MACKEY","","D","26","NYR","30","0","0","0","0","0.1","00:00","14:03","000:07","0.0","0"
"HAYDN FLEURY","","D","27","T.B","29","0","0","0","0","0.8","00:03","12:48","001:19","0.0","0"
"TYSON JOST","","C","25","BUF","71","0","0","0","0","1.4","00:04","13:15","005:06","0.0","0"
"CALLE ROSEN","","D","29","STL","49","0","0","0","1","5.5","00:16","15:36","013:13","0.0","0"
"SAMMY WALKER","","C","24","MIN","9","0","0","0","0","0.0","00:00","10:36","000:00","0.0","0"
"MARCO ROSSI","","C","21","MIN","19","0","0","0","0","23.2","01:14","12:31","023:35","0.0","0"
"JACKSON LACOMBE","","D","22","ANA","2","0","0","0","0","21.7","01:18","18:29","002:35","0.0","0"
"WAYNE SIMMONDS","","R","35","","18","0","0","0","0","0.5","00:02","07:27","000:30","0.0","0"
"GRIGORI DENISENKO","","R","23","FLA","18","0","0","0","1","7.5","00:24","09:53","007:07","0.0","0"
"DRYDEN HUNT","","R","27","CGY","37","0","0","0","0","0.7","00:02","08:04","001:27","0.0","0"
"LUCAS CONDOTTA","","L","26","MTL","1","0","0","0","0","0.0","00:00","11:02","000:00","0.0","0"
"ROSS JOHNSTON","","L","29","NYI","16","0","0","0","0","0.4","00:01","07:48","000:16","0.0","0"
"JESPER BOQVIST","","C","24","BOS","70","0","0","0","0","2.2","00:06","11:36","006:55","0.0","0"
"DRAKE CAGGIULA","","L","29","EDM","4","0","0","0","0","0.0","00:00","06:36","000:00","0.0","0"
"LANE PEDERSON","","R","26","EDM","27","0","0","0","3","14.6","00:42","11:56","019:01","0.0","0"
"JACK JOHNSON","","D","36","COL","83","0","0","0","0","0.9","00:03","19:09","003:50","0.0","0"
"MIKHAIL MALTSEV","","L","25","L.A","5","0","0","0","0","0.0","00:00","06:36","000:00","0.0","0"
"MICHAEL MCLEOD","","C","25","N.J","80","0","0","0","3","1.6","00:04","12:15","005:46","0.0","0"
"ANTHONY RICHARD","","R","26","BOS","13","0","0","0","0","8.2","00:19","09:58","004:13","0.0","0"
"YEGOR SHARANGOVICH","","L","25","CGY","75","0","0","0","1","2.0","00:05","14:25","006:41","0.0","0"
"NIKITA OKHOTIUK","","D","22","S.J","10","0","0","0","0","0.4","00:01","11:44","000:10","0.0","0"
"MATT LUFF","","R","26","DET","19","0","0","0","0","0.3","00:01","09:53","000:15","0.0","0"
"PARKER WOTHERSPOON","","D","26","BOS","12","0","0","0","0","0.0","00:00","13:20","000:00","0.0","0"
"JARRED TINORDI","","D","31","CHI","44","0","0","0","0","0.7","00:02","16:27","001:42","0.0","0"
"JAKE LESCHYSHYN","","L","24","NYR","35","0","0","0","0","0.4","00:01","09:08","000:30","0.0","0"
"SAMUEL KNAZKO","","R","21","CBJ","2","0","0","0","0","0.0","00:00","15:39","000:00","0.0","0"
"BRENDAN LEMIEUX","","R","27","CAR","45","0","0","0","1","1.9","00:06","10:11","004:27","0.0","0"
"BORIS KATCHOUK","","L","25","CHI","58","0","0","0","12","9.3","00:28","12:05","027:23","0.0","0"
"BEN CHIAROT","","D","32","DET","76","0","0","0","4","8.0","00:26","20:36","032:23","0.0","0"
"KURTIS MACDERMID","","D","29","COL","44","0","0","0","0","0.0","00:00","08:20","000:05","0.0","0"
"TYCE THOMPSON","","C","24","N.J","2","0","0","0","0","0.0","00:00","08:39","000:00","0.0","0"
"BEN MEYERS","","L","24","COL","39","0","0","0","0","4.4","00:14","09:36","008:58","0.0","0"
"DREW O'CONNOR","","L","25","PIT","46","0","0","0","0","0.8","00:03","09:49","001:59","0.0","0"
"BRAYDEN MCNABB","","D","32","VGK","82","0","0","0","0","1.0","00:03","19:51","003:25","0.0","0"
"TRAVIS DERMOTT","","D","26","ARI","11","0","0","0","0","1.3","00:05","13:45","000:59","0.0","0"
"OLLI MAATTA","","D","29","DET","78","0","0","0","0","1.1","00:03","18:42","004:23","0.0","0"
"ETHAN BEAR","","D","26","","61","0","0","0","0","2.6","00:08","18:32","008:21","0.0","0"
"JACOB BRYSON","","D","25","BUF","59","0","0","0","0","1.7","00:06","14:35","005:36","0.0","0"
"DARREN HELM","","C","36","","11","0","0","0","0","0.0","00:00","09:00","000:00","0.0","0"
"NATHAN BEAULIEU","","D","30","","52","0","0","0","0","0.1","00:00","15:14","000:22","0.0","0"
"HENRI JOKIHARJU","","D","24","BUF","60","0","0","0","2","4.3","00:14","21:01","013:51","0.0","0"
"BRETT SENEY","","C","27","CHI","7","0","0","0","0","14.3","00:36","13:08","004:13","0.0","0"
"CHRIS WAGNER","","R","32","COL","1","0","0","0","0","0.0","00:00","12:36","000:00","0.0","0"
"DMITRY KULIKOV","","D","32","FLA","67","0","0","0","0","0.8","00:02","19:28","002:36","0.0","0"
"ALEKSI HEPONIEMI","","L","24","FLA","10","0","0","0","0","1.4","00:05","08:35","000:46","0.0","0"
"JACOB BERNARD-DOCKER","","D","23","OTT","19","0","0","0","0","0.6","00:02","16:01","000:44","0.0","0"
"TOMAS NOSEK","","R","31","N.J","66","0","0","0","0","0.7","00:02","12:33","002:17","0.0","0"
"SAKU MAENALANEN","","R","29","","64","0","0","0","0","0.8","00:03","10:20","002:51","0.0","0"
"ALEXANDER ALEXEYEV","","D","23","WSH","32","0","0","0","0","0.7","00:02","16:27","001:00","0.0","0"
"ALEX BELZILE","","C","32","NYR","31","0","0","0","0","5.5","00:14","12:08","007:24","0.0","0"
"WILL BORGEN","","D","26","SEA","82","0","0","0","1","1.3","00:04","16:22","005:26","0.0","0"
"NIC DOWD","","C","33","WSH","65","0","0","0","0","0.5","00:01","13:21","001:32","0.0","0"
"MILOS KELEMEN","","L","24","ARI","14","0","0","0","0","0.0","00:00","07:41","000:00","0.0","0"
"SHANE BOWERS","","C","24","N.J","1","0","0","0","0","0.0","00:00","01:46","000:00","0.0","0"
"JOSH NORRIS","","C","24","OTT","8","0","0","0","1","46.7","03:03","17:59","024:22","0.0","0"
"GARNET HATHAWAY","","R","31","PHI","84","0","0","0","0","0.2","00:01","11:48","000:45","0.0","0"
"TRENT FREDERIC","","R","25","BOS","79","0","0","0","0","1.2","00:04","11:55","005:07","0.0","0"
"KLIM KOSTIN","","L","24","DET","57","0","0","0","0","1.5","00:05","10:04","004:20","0.0","0"
"MARIAN STUDENIC","","L","24","SEA","3","0","0","0","0","0.0","00:00","08:41","000:00","0.0","0"
"CARSON SOUCY","","D","29","VAN","78","0","0","0","3","3.7","00:11","16:18","014:21","0.0","0"
"ALIAKSEI PROTAS","","C","22","WSH","58","0","0","0","1","2.0","00:06","11:31","005:47","0.0","0"
"COLE GUTTMAN","","C","24","CHI","14","0","0","0","2","23.2","01:16","14:34","017:39","0.0","0"
"CAL CLUTTERBUCK","","R","35","NYI","49","0","0","0","0","0.9","00:03","12:13","002:05","0.0","0"
"MICHAEL EYSSIMONT","","R","26","T.B","54","0","0","0","7","13.9","00:39","12:15","035:14","0.0","0"
"COREY SCHUENEMAN","","D","28","COL","7","0","0","0","0","0.0","00:00","14:42","000:00","0.0","0"
"ROBERT BORTUZZO","","D","34","STL","43","0","0","0","0","0.3","00:01","12:34","000:33","0.0","0"
"DYLAN HOLLOWAY","","R","21","EDM","51","0","0","0","5","13.0","00:41","09:35","035:06","0.0","0"
"MAX WILLMAN","","L","28","","9","0","0","0","0","0.0","00:00","08:58","000:00","0.0","0"
"JESPER FAST","","R","31","CAR","80","0","0","0","2","5.0","00:16","14:44","020:56","0.0","0"
"MARCO SCANDELLA","","D","33","STL","20","0","0","0","0","1.3","00:04","17:50","001:15","0.0","0"
"BRAD MALONE","","L","34","EDM","10","0","0","0","1","1.6","00:05","07:41","000:46","0.0","0"
"SAM CARRICK","","R","31","ANA","52","0","0","0","1","3.7","00:11","10:34","009:11","0.0","0"
"JORDAN MARTINOOK","","L","31","CAR","82","0","0","0","1","1.9","00:06","15:38","008:04","0.0","0"
"ELLIOT DESNOYERS","","L","21","PHI","4","0","0","0","0","11.3","00:28","13:22","001:51","0.0","0"
"RYAN MCDONAGH","","D","34","NSH","71","0","0","0","0","3.0","00:09","21:32","010:30","0.0","0"
"TYLER TUCKER","","D","23","STL","26","0","0","0","0","0.3","00:01","14:39","000:26","0.0","0"
"COLIN WHITE","","R","26","","68","0","0","0","3","9.5","00:33","09:38","037:54","0.0","0"
"JACCOB SLAVIN","","D","29","CAR","76","0","0","0","1","2.8","00:09","22:00","010:59","0.0","0"
"MICHAEL KESSELRING","","D","23","ARI","9","0","0","0","0","0.6","00:01","17:06","000:13","0.0","0"
"DEVIN SHORE","","C","29","SEA","47","0","0","0","0","1.0","00:03","08:58","002:17","0.0","0"
"COLE SMITH","","R","27","NSH","69","0","0","0","0","1.0","00:03","12:45","003:37","0.0","0"
"NIC PETAN","","L","28","MIN","10","0","0","0","0","6.3","00:17","11:36","002:48","0.0","0"
"KIEFFER BELLOWS","","R","25","","28","0","0","0","0","8.1","00:26","09:41","011:59","0.0","0"
"VINCENT IORIO","","D","20","WSH","3","0","0","0","0","1.6","00:04","14:21","000:11","0.0","0"
"ZACH SANFORD","","L","28","ARI","16","0","0","0","1","23.9","01:21","13:29","021:35","0.0","0"
"VILLE HEINOLA","","D","22","WPG","10","0","0","0","3","19.0","00:50","13:16","008:23","0.0","0"
"MATT MARTIN","","L","34","NYI","81","0","0","0","0","1.1","00:03","11:09","004:17","0.0","0"
"DERRICK POULIOT","","D","29","DAL","8","0","0","0","1","27.9","01:14","16:57","009:55","0.0","0"
"BRETT LEASON","","R","24","ANA","54","0","0","0","1","1.4","00:04","10:54","003:23","0.0","0"
"NOAH GREGOR","","L","25","","57","0","0","0","2","8.1","00:22","12:58","021:05","0.0","0"
"LASSI THOMSON","","D","22","OTT","2","0","0","0","0","1.5","00:06","10:54","000:11","0.0","0"
"ERIK GUDBRANSON","","D","31","CBJ","70","0","0","0","0","1.3","00:03","21:18","004:02","0.0","0"
"MIKE HARDMAN","","L","24","CHI","8","0","0","0","0","1.2","00:04","10:10","000:30","0.0","0"
"DAN RENOUF","","D","29","BOS","1","0","0","0","0","0.0","00:00","11:34","000:00","0.0","0"
"JAKE LIVINGSTONE","","D","24","NSH","5","0","0","0","0","0.7","00:02","15:27","000:11","0.0","0"
"ALEXANDER ROMANOV","","D","23","NYI","76","0","0","0","1","0.6","00:02","19:27","002:19","0.0","0"
"ANDREW AGOZZINO","","L","32","ANA","4","0","0","0","0","39.5","01:49","16:22","007:16","0.0","0"
"DYLAN COGHLAN","","D","25","CAR","17","0","0","0","5","18.8","01:03","12:43","017:53","0.0","0"
"TUCKER POOLMAN","","D","30","VAN","3","0","0","0","0","0.8","00:04","13:58","000:13","0.0","0"
"CARSON MEYER","","R","26","CBJ","14","0","0","0","3","5.8","00:13","09:43","003:01","0.0","0"
"TY DELLANDREA","","R","23","DAL","82","0","0","0","1","0.7","00:02","14:12","003:00","0.0","0"
"AIDAN MCDONOUGH","","L","23","VAN","6","0","0","0","0","2.0","00:08","09:19","000:47","0.0","0"
"MARC-EDOUARD VLASIC","","D","36","S.J","78","0","0","0","0","1.4","00:04","17:28","004:50","0.0","0"
"JANI HAKANPAA","","D","31","DAL","82","0","0","0","1","1.1","00:03","19:20","004:39","0.0","0"
"TYLER KLEVEN","","D","21","OTT","8","0","0","0","1","16.1","01:03","14:41","008:21","0.0","0"
"IAN COLE","","D","34","VAN","78","0","0","0","1","0.9","00:03","19:23","003:42","0.0","0"
"RYAN CARPENTER","","C","32","S.J","22","0","0","0","1","0.9","00:03","09:11","001:10","0.0","0"
"URHO VAAKANAINEN","","D","24","ANA","23","0","0","0","0","1.0","00:03","16:27","001:05","0.0","0"
"JOEL KIVIRANTA","","L","27","","70","0","0","0","1","1.0","00:03","12:09","003:29","0.0","0"
"JUSTIN RICHARDS","","C","25","BUF","2","0","0","0","0","10.3","00:29","10:48","000:58","0.0","0"
"LUCAS CARLSSON","","D","26","FLA","2","0","0","0","0","0.0","00:00","10:06","000:00","0.0","0"
"ZAC JONES","","D","22","NYR","16","0","0","0","2","16.3","00:54","15:37","014:23","0.0","0"
"SAMUEL FAGEMO","","R","23","L.A","9","0","0","0","0","0.0","00:00","07:51","000:00","0.0","0"
"MARCO KASPER","","C","19","DET","1","0","0","0","0","0.0","00:00","14:59","000:00","0.0","0"
"JAYSON MEGNA","","C","33","BOS","55","0","0","0","0","0.3","00:01","10:00","000:53","0.0","0"
"LIAM O'BRIEN","","L","29","ARI","56","0","0","0","0","0.5","00:01","11:26","001:20","0.0","0"
"EGOR SOKOLOV","","L","23","OTT","5","0","0","0","0","5.4","00:25","07:02","002:03","0.0","0"
"MATT GRZELCYK","","D","29","BOS","75","0","0","0","7","8.4","00:26","17:14","033:07","0.0","0"
"RYAN REAVES","","R","36","TOR","73","0","0","0","0","0.4","00:01","09:19","001:38","0.0","0"
"JONAS BRODIN","","D","30","MIN","60","0","0","0","5","9.6","00:30","22:52","029:37","0.0","0"
"ADAM RASKA","","R","21","S.J","3","0","0","0","0","0.0","00:00","11:55","000:00","0.0","0"
"CONNOR MCMICHAEL","","L","22","WSH","6","0","0","0","0","0.2","00:01","08:52","000:04","0.0","0"
"BRIAN DUMOULIN","","D","31","SEA","82","0","0","0","0","1.4","00:05","20:38","006:17","0.0","0"
"JIMMY VESEY","","L","30","NYR","81","0","0","0","0","1.6","00:05","13:37","006:13","0.0","0"
"CALLAHAN BURKE","","C","26","COL","2","0","0","0","0","0.0","00:00","08:49","000:00","0.0","0"
"TJ BRODIE","","D","33","TOR","58","0","0","0","0","1.7","00:05","21:13","004:56","0.0","0"
"DREW HELLESON","","D","22","ANA","3","0","0","0","0","2.0","00:07","13:39","000:20","0.0","0"
"CASEY FITZGERALD","","D","26","FLA","27","0","0","0","0","0.0","00:00","11:55","000:04","0.0","0"
"BRAD HUNT","","D","35","COL","47","0","0","0","0","1.1","00:03","11:13","002:34","0.0","0"
"JUSTIN HOLL","","D","31","DET","80","0","0","0","0","1.1","00:03","20:14","004:31","0.0","0"
"LUKE HUGHES","","D","19","N.J","2","0","0","0","0","3.1","00:06","16:14","000:11","0.0","0"
